DEMAND_ID,PART_ID,WAREHOUSE_ID,YEAR_MONTH,DEMAND_TYPE_ACTUAL,DEMAND_QTY,FORECAST_QTY,FORECAST_ERROR_PCT,UNIT_COST_KRW,DEMAND_AMOUNT_KRW
DMD005836,PT024,WH006,2024-03,REGULAR,166,183,10.24,8500,1411000
DMD005837,PT024,WH007,2024-03,REGULAR,129,,,8500,1096500
DMD005838,PT024,WH008,2024-03,REGULAR,243,255,4.94,8500,2065500
DMD005839,PT025,WH001,2024-03,REGULAR,1382,1465,6.01,12000,16584000
DMD005840,PT025,WH002,2024-03,REGULAR,1078,1116,3.53,12000,12936000
DMD005841,PT025,WH003,2024-03,REGULAR,698,779,11.6,12000,8376000
DMD005842,PT025,WH004,2024-03,REGULAR,507,435,14.2,12000,6084000
DMD005843,PT025,WH005,2024-03,EMERGENCY,414,447,7.97,12000,4968000
DMD005844,PT025,WH006,2024-03,REGULAR,220,224,1.82,12000,2640000
DMD005845,PT025,WH007,2024-03,REGULAR,152,132,13.16,12000,1824000
DMD005846,PT025,WH008,2024-03,REGULAR,286,283,1.05,12000,3432000
DMD005847,PT026,WH001,2024-03,REGULAR,2559,2332,8.87,3500,8956500
DMD005848,PT026,WH002,2024-03,EMERGENCY,1812,,,3500,6342000
DMD005849,PT026,WH003,2024-03,REGULAR,1093,1016,7.04,3500,3825500
DMD005850,PT026,WH004,2024-03,REGULAR,916,914,0.22,3500,3206000
DMD005851,PT026,WH005,2024-03,REGULAR,658,666,1.22,3500,2303000
DMD005852,PT026,WH006,2024-03,REGULAR,324,339,4.63,3500,1134000
DMD005853,PT026,WH007,2024-03,REGULAR,247,213,13.77,3500,864500
DMD005854,PT026,WH008,2024-03,REGULAR,518,,,3500,1813000
DMD005855,PT027,WH001,2024-03,REGULAR,5580,6218,11.43,800,4464000
DMD005856,PT027,WH002,2024-03,EMERGENCY,4883,4947,1.31,800,3906400
DMD005857,PT027,WH003,2024-03,REGULAR,2951,3041,3.05,800,2360800
DMD005858,PT027,WH004,2024-03,REGULAR,1950,2107,8.05,800,1560000
DMD005859,PT027,WH005,2024-03,REGULAR,1942,1826,5.97,800,1553600
DMD005860,PT027,WH006,2024-03,REGULAR,838,,,800,670400
DMD005861,PT027,WH007,2024-03,REGULAR,548,,,800,438400
DMD005862,PT027,WH008,2024-03,REGULAR,1316,,,800,1052800
DMD005863,PT028,WH001,2024-03,EMERGENCY,1583,1527,3.54,6000,9498000
DMD005864,PT028,WH002,2024-03,KIT,1187,1039,12.47,6000,7122000
DMD005865,PT028,WH003,2024-03,KIT,721,738,2.36,6000,4326000
DMD005866,PT028,WH004,2024-03,KIT,538,,,6000,3228000
DMD005867,PT028,WH005,2024-03,KIT,459,461,0.44,6000,2754000
DMD005868,PT028,WH006,2024-03,KIT,355,,,6000,2130000
DMD005869,PT028,WH007,2024-03,KIT,169,,,6000,1014000
DMD005870,PT028,WH008,2024-03,KIT,389,443,13.88,6000,2334000
DMD005871,PT029,WH001,2024-03,KIT,2193,2146,2.14,4500,9868500
DMD005872,PT029,WH002,2024-03,KIT,1792,,,4500,8064000
DMD005873,PT029,WH003,2024-03,KIT,1024,,,4500,4608000
DMD005874,PT029,WH004,2024-03,KIT,1181,1092,7.54,4500,5314500
DMD005875,PT029,WH005,2024-03,KIT,734,,,4500,3303000
DMD005876,PT029,WH006,2024-03,KIT,302,,,4500,1359000
DMD005877,PT029,WH007,2024-03,KIT,230,223,3.04,4500,1035000
DMD005878,PT029,WH008,2024-03,KIT,396,426,7.58,4500,1782000
DMD005879,PT030,WH001,2024-03,REGULAR,4619,,,2200,10161800
DMD005880,PT030,WH002,2024-03,REGULAR,3501,3825,9.25,2200,7702200
DMD005881,PT030,WH003,2024-03,REGULAR,2145,2276,6.11,2200,4719000
DMD005882,PT030,WH004,2024-03,REGULAR,1688,1650,2.25,2200,3713600
DMD005883,PT030,WH005,2024-03,REGULAR,1441,1483,2.91,2200,3170200
DMD005884,PT030,WH006,2024-03,REGULAR,652,,,2200,1434400
DMD005885,PT030,WH007,2024-03,REGULAR,499,491,1.6,2200,1097800
DMD005886,PT030,WH008,2024-03,REGULAR,1040,997,4.13,2200,2288000
DMD005887,PT001,WH001,2024-04,REGULAR,53,,,1800000,95400000
DMD005888,PT001,WH002,2024-04,REGULAR,0,,,1800000,0
DMD005889,PT001,WH003,2024-04,REGULAR,0,0,,1800000,0
DMD005890,PT001,WH004,2024-04,REGULAR,0,0,,1800000,0
DMD005891,PT001,WH005,2024-04,REGULAR,0,0,,1800000,0
DMD005892,PT001,WH006,2024-04,EMERGENCY,6,6,0.0,1800000,10800000
DMD005893,PT002,WH001,2024-04,REGULAR,25,24,4.0,2000000,50000000
DMD005894,PT002,WH002,2024-04,REGULAR,0,0,,2000000,0
DMD005895,PT002,WH003,2024-04,REGULAR,16,,,2000000,32000000
DMD005896,PT002,WH004,2024-04,REGULAR,7,7,0.0,2000000,14000000
DMD005897,PT002,WH005,2024-04,REGULAR,3,,,2000000,6000000
DMD005898,PT002,WH006,2024-04,REGULAR,0,,,2000000,0
DMD005899,PT003,WH001,2024-04,REGULAR,0,,,850000,0
DMD005900,PT003,WH002,2024-04,REGULAR,0,0,,850000,0
DMD005901,PT003,WH003,2024-04,REGULAR,0,0,,850000,0
DMD005902,PT003,WH004,2024-04,REGULAR,0,0,,850000,0
DMD005903,PT003,WH005,2024-04,REGULAR,0,0,,850000,0
DMD005904,PT003,WH006,2024-04,REGULAR,0,0,,850000,0
DMD005905,PT004,WH001,2024-04,REGULAR,0,0,,620000,0
DMD005906,PT004,WH002,2024-04,REGULAR,40,35,12.5,620000,24800000
DMD005907,PT004,WH003,2024-04,EMERGENCY,42,40,4.76,620000,26040000
DMD005908,PT004,WH004,2024-04,REGULAR,34,,,620000,21080000
DMD005909,PT004,WH005,2024-04,REGULAR,34,,,620000,21080000
DMD005910,PT004,WH006,2024-04,REGULAR,0,0,,620000,0
DMD005911,PT005,WH001,2024-04,KIT,74,83,12.16,380000,28120000
DMD005912,PT005,WH002,2024-04,KIT,68,67,1.47,380000,25840000
DMD005913,PT005,WH003,2024-04,KIT,54,46,14.81,380000,20520000
DMD005914,PT005,WH004,2024-04,KIT,31,29,6.45,380000,11780000
DMD005915,PT005,WH005,2024-04,KIT,26,,,380000,9880000
DMD005916,PT005,WH006,2024-04,KIT,10,9,10.0,380000,3800000
DMD005917,PT006,WH001,2024-04,REGULAR,127,141,11.02,220000,27940000
DMD005918,PT006,WH002,2024-04,REGULAR,81,,,220000,17820000
DMD005919,PT006,WH003,2024-04,REGULAR,54,46,14.81,220000,11880000
DMD005920,PT006,WH004,2024-04,REGULAR,40,40,0.0,220000,8800000
DMD005921,PT006,WH005,2024-04,REGULAR,32,31,3.12,220000,7040000
DMD005922,PT006,WH006,2024-04,REGULAR,16,,,220000,3520000
DMD005923,PT007,WH001,2024-04,REGULAR,79,73,7.59,480000,37920000
DMD005924,PT007,WH002,2024-04,REGULAR,0,0,,480000,0
DMD005925,PT007,WH003,2024-04,REGULAR,0,0,,480000,0
DMD005926,PT007,WH004,2024-04,REGULAR,32,32,0.0,480000,15360000
DMD005927,PT007,WH005,2024-04,REGULAR,19,19,0.0,480000,9120000
DMD005928,PT007,WH006,2024-04,REGULAR,10,10,0.0,480000,4800000
DMD005929,PT008,WH001,2024-04,REGULAR,0,,,320000,0
DMD005930,PT008,WH002,2024-04,EMERGENCY,69,,,320000,22080000
DMD005931,PT008,WH003,2024-04,REGULAR,0,0,,320000,0
DMD005932,PT008,WH004,2024-04,REGULAR,0,0,,320000,0
DMD005933,PT008,WH005,2024-04,REGULAR,13,12,7.69,320000,4160000
DMD005934,PT008,WH006,2024-04,REGULAR,0,0,,320000,0
DMD005935,PT009,WH001,2024-04,REGULAR,0,0,,250000,0
DMD005936,PT009,WH002,2024-04,REGULAR,0,,,250000,0
DMD005937,PT009,WH006,2024-04,REGULAR,0,0,,250000,0
DMD005938,PT009,WH007,2024-04,AS,13,12,7.69,250000,3250000
DMD005939,PT010,WH001,2024-04,REGULAR,42,47,11.9,950000,39900000
DMD005940,PT010,WH002,2024-04,REGULAR,32,,,950000,30400000
DMD005941,PT010,WH003,2024-04,REGULAR,16,17,6.25,950000,15200000
DMD005942,PT010,WH004,2024-04,EMERGENCY,13,,,950000,12350000
DMD005943,PT010,WH005,2024-04,REGULAR,10,9,10.0,950000,9500000
DMD005944,PT010,WH006,2024-04,REGULAR,5,4,20.0,950000,4750000
DMD005945,PT011,WH001,2024-04,REGULAR,805,752,6.58,18000,14490000
DMD005946,PT011,WH002,2024-04,REGULAR,651,716,9.98,18000,11718000
DMD005947,PT011,WH003,2024-04,REGULAR,351,,,18000,6318000
DMD005948,PT011,WH004,2024-04,REGULAR,277,298,7.58,18000,4986000
DMD005949,PT011,WH005,2024-04,REGULAR,222,233,4.95,18000,3996000
DMD005950,PT011,WH006,2024-04,REGULAR,112,97,13.39,18000,2016000
DMD005951,PT011,WH007,2024-04,REGULAR,86,,,18000,1548000
DMD005952,PT011,WH008,2024-04,REGULAR,145,,,18000,2610000
DMD005953,PT012,WH001,2024-04,REGULAR,918,1029,12.09,12000,11016000
DMD005954,PT012,WH002,2024-04,REGULAR,688,605,12.06,12000,8256000
DMD005955,PT012,WH003,2024-04,REGULAR,377,,,12000,4524000
DMD005956,PT012,WH004,2024-04,REGULAR,302,305,0.99,12000,3624000
DMD005957,PT012,WH005,2024-04,REGULAR,291,268,7.9,12000,3492000
DMD005958,PT012,WH006,2024-04,REGULAR,132,131,0.76,12000,1584000
DMD005959,PT012,WH007,2024-04,REGULAR,81,71,12.35,12000,972000
DMD005960,PT012,WH008,2024-04,REGULAR,163,179,9.82,12000,1956000
DMD005961,PT013,WH001,2024-04,REGULAR,600,650,8.33,8000,4800000
DMD005962,PT013,WH002,2024-04,REGULAR,405,,,8000,3240000
DMD005963,PT013,WH003,2024-04,REGULAR,279,,,8000,2232000
DMD005964,PT013,WH004,2024-04,REGULAR,216,223,3.24,8000,1728000
DMD005965,PT013,WH005,2024-04,REGULAR,179,152,15.08,8000,1432000
DMD005966,PT013,WH006,2024-04,REGULAR,84,80,4.76,8000,672000
DMD005967,PT013,WH007,2024-04,REGULAR,55,52,5.45,8000,440000
DMD005968,PT013,WH008,2024-04,REGULAR,114,114,0.0,8000,912000
DMD005969,PT014,WH001,2024-04,REGULAR,328,350,6.71,65000,21320000
DMD005970,PT014,WH002,2024-04,REGULAR,230,211,8.26,65000,14950000
DMD005971,PT014,WH003,2024-04,REGULAR,142,162,14.08,65000,9230000
DMD005972,PT014,WH004,2024-04,REGULAR,99,103,4.04,65000,6435000
DMD005973,PT014,WH005,2024-04,REGULAR,97,84,13.4,65000,6305000
DMD005974,PT014,WH006,2024-04,REGULAR,43,47,9.3,65000,2795000
DMD005975,PT014,WH007,2024-04,REGULAR,31,,,65000,2015000
DMD005976,PT014,WH008,2024-04,REGULAR,63,,,65000,4095000
DMD005977,PT015,WH001,2024-04,REGULAR,432,454,5.09,22000,9504000
DMD005978,PT015,WH002,2024-04,EMERGENCY,295,288,2.37,22000,6490000
DMD005979,PT015,WH003,2024-04,REGULAR,168,187,11.31,22000,3696000
DMD005980,PT015,WH004,2024-04,REGULAR,129,115,10.85,22000,2838000
DMD005981,PT015,WH005,2024-04,REGULAR,124,125,0.81,22000,2728000
DMD005982,PT015,WH006,2024-04,REGULAR,54,46,14.81,22000,1188000
DMD005983,PT015,WH007,2024-04,REGULAR,36,,,22000,792000
DMD005984,PT015,WH008,2024-04,REGULAR,80,68,15.0,22000,1760000
DMD005985,PT016,WH001,2024-04,REGULAR,199,189,5.03,95000,18905000
DMD005986,PT016,WH002,2024-04,REGULAR,140,141,0.71,95000,13300000
DMD005987,PT016,WH003,2024-04,REGULAR,82,,,95000,7790000
DMD005988,PT016,WH004,2024-04,REGULAR,70,70,0.0,95000,6650000
DMD005989,PT016,WH005,2024-04,REGULAR,64,,,95000,6080000
DMD005990,PT016,WH006,2024-04,EMERGENCY,27,23,14.81,95000,2565000
DMD005991,PT016,WH007,2024-04,REGULAR,20,19,5.0,95000,1900000
DMD005992,PT016,WH008,2024-04,REGULAR,40,44,10.0,95000,3800000
DMD005993,PT017,WH001,2024-04,REGULAR,332,302,9.04,48000,15936000
DMD005994,PT017,WH002,2024-04,REGULAR,254,254,0.0,48000,12192000
DMD005995,PT017,WH003,2024-04,REGULAR,161,,,48000,7728000
DMD005996,PT017,WH004,2024-04,REGULAR,133,117,12.03,48000,6384000
DMD005997,PT017,WH005,2024-04,REGULAR,98,95,3.06,48000,4704000
DMD005998,PT017,WH006,2024-04,REGULAR,56,51,8.93,48000,2688000
DMD005999,PT017,WH007,2024-04,REGULAR,31,,,48000,1488000
DMD006000,PT017,WH008,2024-04,REGULAR,75,81,8.0,48000,3600000
DMD006001,PT018,WH001,2024-04,REGULAR,275,269,2.18,78000,21450000
DMD006002,PT018,WH002,2024-04,REGULAR,225,216,4.0,78000,17550000
DMD006003,PT018,WH003,2024-04,REGULAR,125,118,5.6,78000,9750000
DMD006004,PT018,WH004,2024-04,REGULAR,107,106,0.93,78000,8346000
DMD006005,PT018,WH005,2024-04,REGULAR,86,92,6.98,78000,6708000
DMD006006,PT018,WH006,2024-04,REGULAR,46,45,2.17,78000,3588000
DMD006007,PT018,WH007,2024-04,REGULAR,27,,,78000,2106000
DMD006008,PT018,WH008,2024-04,EMERGENCY,56,61,8.93,78000,4368000
DMD006009,PT019,WH001,2024-04,EMERGENCY,245,,,55000,13475000
DMD006010,PT019,WH002,2024-04,REGULAR,184,,,55000,10120000
DMD006011,PT019,WH003,2024-04,REGULAR,108,102,5.56,55000,5940000
DMD006012,PT019,WH004,2024-04,REGULAR,93,,,55000,5115000
DMD006013,PT019,WH005,2024-04,REGULAR,69,67,2.9,55000,3795000
DMD006014,PT019,WH006,2024-04,EMERGENCY,38,35,7.89,55000,2090000
DMD006015,PT019,WH007,2024-04,REGULAR,24,22,8.33,55000,1320000
DMD006016,PT019,WH008,2024-04,REGULAR,53,,,55000,2915000
DMD006017,PT020,WH001,2024-04,REGULAR,288,301,4.51,42000,12096000
DMD006018,PT020,WH002,2024-04,REGULAR,210,196,6.67,42000,8820000
DMD006019,PT020,WH003,2024-04,REGULAR,136,153,12.5,42000,5712000
DMD006020,PT020,WH004,2024-04,REGULAR,109,,,42000,4578000
DMD006021,PT020,WH005,2024-04,REGULAR,98,96,2.04,42000,4116000
DMD006022,PT020,WH006,2024-04,REGULAR,43,40,6.98,42000,1806000
DMD006023,PT020,WH007,2024-04,REGULAR,29,30,3.45,42000,1218000
DMD006024,PT020,WH008,2024-04,REGULAR,55,57,3.64,42000,2310000
DMD006025,PT021,WH001,2024-04,REGULAR,164,,,185000,30340000
DMD006026,PT021,WH002,2024-04,EMERGENCY,111,99,10.81,185000,20535000
DMD006027,PT021,WH003,2024-04,REGULAR,68,64,5.88,185000,12580000
DMD006028,PT021,WH004,2024-04,EMERGENCY,51,54,5.88,185000,9435000
DMD006029,PT021,WH005,2024-04,REGULAR,42,44,4.76,185000,7770000
DMD006030,PT021,WH006,2024-04,EMERGENCY,23,22,4.35,185000,4255000
DMD006031,PT021,WH007,2024-04,REGULAR,13,,,185000,2405000
DMD006032,PT021,WH008,2024-04,REGULAR,27,29,7.41,185000,4995000
DMD006033,PT022,WH001,2024-04,REGULAR,208,208,0.0,68000,14144000
DMD006034,PT022,WH002,2024-04,REGULAR,146,166,13.7,68000,9928000
DMD006035,PT022,WH003,2024-04,REGULAR,84,82,2.38,68000,5712000
DMD006036,PT022,WH004,2024-04,REGULAR,71,,,68000,4828000
DMD006037,PT022,WH005,2024-04,REGULAR,55,55,0.0,68000,3740000
DMD006038,PT022,WH006,2024-04,REGULAR,31,32,3.23,68000,2108000
DMD006039,PT022,WH007,2024-04,REGULAR,21,19,9.52,68000,1428000
DMD006040,PT022,WH008,2024-04,EMERGENCY,43,44,2.33,68000,2924000
DMD006041,PT023,WH001,2024-04,REGULAR,3291,3073,6.62,1500,4936500
DMD006042,PT023,WH002,2024-04,REGULAR,2048,1830,10.64,1500,3072000
DMD006043,PT023,WH003,2024-04,REGULAR,1421,,,1500,2131500
DMD006044,PT023,WH004,2024-04,REGULAR,990,,,1500,1485000
DMD006045,PT023,WH005,2024-04,REGULAR,970,,,1500,1455000
DMD006046,PT023,WH006,2024-04,REGULAR,434,430,0.92,1500,651000
DMD006047,PT023,WH007,2024-04,EMERGENCY,301,319,5.98,1500,451500
DMD006048,PT023,WH008,2024-04,REGULAR,645,649,0.62,1500,967500
DMD006049,PT024,WH001,2024-04,REGULAR,1233,1061,13.95,8500,10480500
DMD006050,PT024,WH002,2024-04,EMERGENCY,822,765,6.93,8500,6987000
DMD006051,PT024,WH003,2024-04,REGULAR,529,503,4.91,8500,4496500
DMD006052,PT024,WH004,2024-04,REGULAR,448,,,8500,3808000
DMD006053,PT024,WH005,2024-04,REGULAR,331,302,8.76,8500,2813500
DMD006054,PT024,WH006,2024-04,REGULAR,173,157,9.25,8500,1470500
DMD006055,PT024,WH007,2024-04,REGULAR,108,108,0.0,8500,918000
DMD006056,PT024,WH008,2024-04,REGULAR,229,,,8500,1946500
DMD006057,PT025,WH001,2024-04,REGULAR,1485,1302,12.32,12000,17820000
DMD006058,PT025,WH002,2024-04,REGULAR,1020,1108,8.63,12000,12240000
DMD006059,PT025,WH003,2024-04,REGULAR,662,700,5.74,12000,7944000
DMD006060,PT025,WH004,2024-04,REGULAR,493,483,2.03,12000,5916000
DMD006061,PT025,WH005,2024-04,REGULAR,451,516,14.41,12000,5412000
DMD006062,PT025,WH006,2024-04,REGULAR,221,,,12000,2652000
DMD006063,PT025,WH007,2024-04,REGULAR,159,152,4.4,12000,1908000
DMD006064,PT025,WH008,2024-04,EMERGENCY,301,270,10.3,12000,3612000
DMD006065,PT026,WH001,2024-04,REGULAR,2147,2381,10.9,3500,7514500
DMD006066,PT026,WH002,2024-04,REGULAR,1643,1489,9.37,3500,5750500
DMD006067,PT026,WH003,2024-04,REGULAR,907,885,2.43,3500,3174500
DMD006068,PT026,WH004,2024-04,REGULAR,650,623,4.15,3500,2275000
DMD006069,PT026,WH005,2024-04,REGULAR,569,615,8.08,3500,1991500
DMD006070,PT026,WH006,2024-04,REGULAR,286,299,4.55,3500,1001000
DMD006071,PT026,WH007,2024-04,EMERGENCY,216,205,5.09,3500,756000
DMD006072,PT026,WH008,2024-04,REGULAR,414,385,7.0,3500,1449000
DMD006073,PT027,WH001,2024-04,REGULAR,5048,4605,8.78,800,4038400
DMD006074,PT027,WH002,2024-04,REGULAR,3957,,,800,3165600
DMD006075,PT027,WH003,2024-04,REGULAR,2178,,,800,1742400
DMD006076,PT027,WH004,2024-04,REGULAR,1637,1602,2.14,800,1309600
DMD006077,PT027,WH005,2024-04,REGULAR,1544,1344,12.95,800,1235200
DMD006078,PT027,WH006,2024-04,REGULAR,785,,,800,628000
DMD006079,PT027,WH007,2024-04,REGULAR,537,504,6.15,800,429600
DMD006080,PT027,WH008,2024-04,REGULAR,947,937,1.06,800,757600
DMD006081,PT028,WH001,2024-04,KIT,1818,1802,0.88,6000,10908000
DMD006082,PT028,WH002,2024-04,KIT,1406,1289,8.32,6000,8436000
DMD006083,PT028,WH003,2024-04,KIT,919,910,0.98,6000,5514000
DMD006084,PT028,WH004,2024-04,KIT,557,557,0.0,6000,3342000
DMD006085,PT028,WH005,2024-04,KIT,866,975,12.59,6000,5196000
DMD006086,PT028,WH006,2024-04,EMERGENCY,234,204,12.82,6000,1404000
DMD006087,PT028,WH007,2024-04,KIT,191,173,9.42,6000,1146000
DMD006088,PT028,WH008,2024-04,KIT,401,382,4.74,6000,2406000
DMD006089,PT029,WH001,2024-04,KIT,2326,2304,0.95,4500,10467000
DMD006090,PT029,WH002,2024-04,KIT,1790,2023,13.02,4500,8055000
DMD006091,PT029,WH003,2024-04,KIT,982,1043,6.21,4500,4419000
DMD006092,PT029,WH004,2024-04,KIT,747,701,6.16,4500,3361500
DMD006093,PT029,WH005,2024-04,KIT,635,576,9.29,4500,2857500
DMD006094,PT029,WH006,2024-04,KIT,512,460,10.16,4500,2304000
DMD006095,PT029,WH007,2024-04,KIT,196,206,5.1,4500,882000
DMD006096,PT029,WH008,2024-04,KIT,456,412,9.65,4500,2052000
DMD006097,PT030,WH001,2024-04,REGULAR,4063,3750,7.7,2200,8938600
DMD006098,PT030,WH002,2024-04,REGULAR,2707,,,2200,5955400
DMD006099,PT030,WH003,2024-04,REGULAR,1792,1550,13.5,2200,3942400
DMD006100,PT030,WH004,2024-04,REGULAR,1397,1235,11.6,2200,3073400
DMD006101,PT030,WH005,2024-04,EMERGENCY,1158,1017,12.18,2200,2547600
DMD006102,PT030,WH006,2024-04,EMERGENCY,625,609,2.56,2200,1375000
DMD006103,PT030,WH007,2024-04,REGULAR,362,368,1.66,2200,796400
DMD006104,PT030,WH008,2024-04,REGULAR,827,928,12.21,2200,1819400
DMD006105,PT001,WH001,2024-05,REGULAR,56,52,7.14,1800000,100800000
DMD006106,PT001,WH002,2024-05,REGULAR,23,23,0.0,1800000,41400000
DMD006107,PT001,WH003,2024-05,REGULAR,0,0,,1800000,0
DMD006108,PT001,WH004,2024-05,REGULAR,0,0,,1800000,0
DMD006109,PT001,WH005,2024-05,REGULAR,0,0,,1800000,0
DMD006110,PT001,WH006,2024-05,REGULAR,6,5,16.67,1800000,10800000
DMD006111,PT002,WH001,2024-05,REGULAR,0,0,,2000000,0
DMD006112,PT002,WH002,2024-05,REGULAR,0,0,,2000000,0
DMD006113,PT002,WH003,2024-05,REGULAR,0,0,,2000000,0
DMD006114,PT002,WH004,2024-05,REGULAR,0,0,,2000000,0
DMD006115,PT002,WH005,2024-05,EMERGENCY,11,9,18.18,2000000,22000000
DMD006116,PT002,WH006,2024-05,EMERGENCY,4,4,0.0,2000000,8000000
DMD006117,PT003,WH001,2024-05,REGULAR,0,,,850000,0
DMD006118,PT003,WH002,2024-05,REGULAR,0,0,,850000,0
DMD006119,PT003,WH003,2024-05,REGULAR,0,0,,850000,0
DMD006120,PT003,WH004,2024-05,REGULAR,0,0,,850000,0
DMD006121,PT003,WH005,2024-05,REGULAR,13,13,0.0,850000,11050000
DMD006122,PT003,WH006,2024-05,REGULAR,4,4,0.0,850000,3400000
DMD006123,PT004,WH001,2024-05,REGULAR,64,70,9.38,620000,39680000
DMD006124,PT004,WH002,2024-05,REGULAR,0,0,,620000,0
DMD006125,PT004,WH003,2024-05,REGULAR,0,,,620000,0
DMD006126,PT004,WH004,2024-05,REGULAR,29,,,620000,17980000
DMD006127,PT004,WH005,2024-05,REGULAR,0,,,620000,0
DMD006128,PT004,WH006,2024-05,REGULAR,16,13,18.75,620000,9920000
DMD006129,PT005,WH001,2024-05,KIT,73,68,6.85,380000,27740000
DMD006130,PT005,WH002,2024-05,KIT,61,,,380000,23180000
DMD006131,PT005,WH003,2024-05,KIT,33,35,6.06,380000,12540000
DMD006132,PT005,WH004,2024-05,KIT,24,23,4.17,380000,9120000
DMD006133,PT005,WH005,2024-05,KIT,24,21,12.5,380000,9120000
DMD006134,PT005,WH006,2024-05,KIT,12,13,8.33,380000,4560000
DMD006135,PT006,WH001,2024-05,REGULAR,115,121,5.22,220000,25300000
DMD006136,PT006,WH002,2024-05,REGULAR,89,,,220000,19580000
DMD006137,PT006,WH003,2024-05,REGULAR,56,,,220000,12320000
DMD006138,PT006,WH004,2024-05,REGULAR,46,,,220000,10120000
DMD006139,PT006,WH005,2024-05,REGULAR,36,39,8.33,220000,7920000
DMD006140,PT006,WH006,2024-05,REGULAR,19,21,10.53,220000,4180000
DMD006141,PT007,WH001,2024-05,REGULAR,46,,,480000,22080000
DMD006142,PT007,WH002,2024-05,REGULAR,60,,,480000,28800000
DMD006143,PT007,WH003,2024-05,REGULAR,0,0,,480000,0
DMD006144,PT007,WH004,2024-05,REGULAR,0,,,480000,0
DMD006145,PT007,WH005,2024-05,REGULAR,16,15,6.25,480000,7680000
DMD006146,PT007,WH006,2024-05,REGULAR,0,0,,480000,0
DMD006147,PT008,WH001,2024-05,REGULAR,0,0,,320000,0
DMD006148,PT008,WH002,2024-05,REGULAR,0,0,,320000,0
DMD006149,PT008,WH003,2024-05,REGULAR,0,0,,320000,0
DMD006150,PT008,WH004,2024-05,REGULAR,0,0,,320000,0
DMD006151,PT008,WH005,2024-05,REGULAR,15,13,13.33,320000,4800000
DMD006152,PT008,WH006,2024-05,REGULAR,0,0,,320000,0
DMD006153,PT009,WH001,2024-05,AS,46,41,10.87,250000,11500000
DMD006154,PT009,WH002,2024-05,REGULAR,0,0,,250000,0
DMD006155,PT009,WH006,2024-05,REGULAR,0,0,,250000,0
DMD006156,PT009,WH007,2024-05,AS,14,11,21.43,250000,3500000
DMD006157,PT010,WH001,2024-05,REGULAR,40,40,0.0,950000,38000000
DMD006158,PT010,WH002,2024-05,REGULAR,28,27,3.57,950000,26600000
DMD006159,PT010,WH003,2024-05,REGULAR,17,16,5.88,950000,16150000
DMD006160,PT010,WH004,2024-05,REGULAR,14,,,950000,13300000
DMD006161,PT010,WH005,2024-05,REGULAR,13,12,7.69,950000,12350000
DMD006162,PT010,WH006,2024-05,REGULAR,6,5,16.67,950000,5700000
DMD006163,PT011,WH001,2024-05,REGULAR,737,712,3.39,18000,13266000
DMD006164,PT011,WH002,2024-05,REGULAR,609,691,13.46,18000,10962000
DMD006165,PT011,WH003,2024-05,REGULAR,392,435,10.97,18000,7056000
DMD006166,PT011,WH004,2024-05,REGULAR,257,224,12.84,18000,4626000
DMD006167,PT011,WH005,2024-05,REGULAR,262,225,14.12,18000,4716000
DMD006168,PT011,WH006,2024-05,REGULAR,116,,,18000,2088000
DMD006169,PT011,WH007,2024-05,REGULAR,74,78,5.41,18000,1332000
DMD006170,PT011,WH008,2024-05,REGULAR,174,194,11.49,18000,3132000
DMD006171,PT012,WH001,2024-05,REGULAR,893,,,12000,10716000
DMD006172,PT012,WH002,2024-05,REGULAR,609,,,12000,7308000
DMD006173,PT012,WH003,2024-05,REGULAR,374,334,10.7,12000,4488000
DMD006174,PT012,WH004,2024-05,EMERGENCY,287,315,9.76,12000,3444000
DMD006175,PT012,WH005,2024-05,REGULAR,257,293,14.01,12000,3084000
DMD006176,PT012,WH006,2024-05,REGULAR,138,158,14.49,12000,1656000
DMD006177,PT012,WH007,2024-05,REGULAR,96,87,9.38,12000,1152000
DMD006178,PT012,WH008,2024-05,EMERGENCY,182,203,11.54,12000,2184000
DMD006179,PT013,WH001,2024-05,REGULAR,654,559,14.53,8000,5232000
DMD006180,PT013,WH002,2024-05,REGULAR,428,,,8000,3424000
DMD006181,PT013,WH003,2024-05,REGULAR,281,,,8000,2248000
DMD006182,PT013,WH004,2024-05,REGULAR,213,211,0.94,8000,1704000
DMD006183,PT013,WH005,2024-05,REGULAR,184,194,5.43,8000,1472000
DMD006184,PT013,WH006,2024-05,REGULAR,96,104,8.33,8000,768000
DMD006185,PT013,WH007,2024-05,REGULAR,57,64,12.28,8000,456000
DMD006186,PT013,WH008,2024-05,EMERGENCY,117,116,0.85,8000,936000
DMD006187,PT014,WH001,2024-05,REGULAR,292,317,8.56,65000,18980000
DMD006188,PT014,WH002,2024-05,REGULAR,216,197,8.8,65000,14040000
DMD006189,PT014,WH003,2024-05,REGULAR,123,120,2.44,65000,7995000
DMD006190,PT014,WH004,2024-05,REGULAR,105,100,4.76,65000,6825000
DMD006191,PT014,WH005,2024-05,REGULAR,84,78,7.14,65000,5460000
DMD006192,PT014,WH006,2024-05,REGULAR,43,39,9.3,65000,2795000
DMD006193,PT014,WH007,2024-05,REGULAR,29,28,3.45,65000,1885000
DMD006194,PT014,WH008,2024-05,REGULAR,58,56,3.45,65000,3770000
