INVENTORY_ID,PART_ID,WAREHOUSE_ID,SNAPSHOT_DATE,STOCK_QTY,SAFETY_STOCK_QTY,REORDER_POINT,STOCK_STATUS,INVENTORY_VALUE_KRW,LAST_MOVEMENT_DATE
INV002318,PT020,WH008,2024-09-30,33,1,15,NORMAL,1386000,
INV002319,PT021,WH001,2024-09-30,255,6,115,NORMAL,47175000,2024-08-04
INV002320,PT021,WH002,2024-09-30,62,4,81,LOW,11470000,2024-08-18
INV002321,PT021,WH003,2024-09-30,159,3,55,OVERSTOCK,29415000,
INV002322,PT021,WH004,2024-09-30,80,2,41,NORMAL,14800000,2024-07-28
INV002323,PT021,WH005,2024-09-30,53,1,33,NORMAL,9805000,2024-08-09
INV002324,PT021,WH006,2024-09-30,38,1,18,NORMAL,7030000,2024-07-17
INV002325,PT021,WH007,2024-09-30,14,1,11,NORMAL,2590000,2024-08-23
INV002326,PT021,WH008,2024-09-30,54,1,23,NORMAL,9990000,2024-07-12
INV002327,PT022,WH001,2024-09-30,301,8,113,OVERSTOCK,20468000,2024-07-19
INV002328,PT022,WH002,2024-09-30,44,6,84,LOW,2992000,2024-07-11
INV002329,PT022,WH003,2024-09-30,102,3,51,NORMAL,6936000,2024-09-12
INV002330,PT022,WH004,2024-09-30,13,2,39,LOW,884000,2024-07-09
INV002331,PT022,WH005,2024-09-30,22,2,35,LOW,1496000,2024-09-17
INV002332,PT022,WH006,2024-09-30,36,1,16,NORMAL,2448000,2024-08-08
INV002333,PT022,WH007,2024-09-30,21,1,10,NORMAL,1428000,2024-08-10
INV002334,PT022,WH008,2024-09-30,16,1,21,LOW,1088000,
INV002335,PT023,WH001,2024-09-30,629,80,389,NORMAL,943500,2024-09-16
INV002336,PT023,WH002,2024-09-30,304,64,309,LOW,456000,2024-09-24
INV002337,PT023,WH003,2024-09-30,345,39,189,NORMAL,517500,2024-09-17
INV002338,PT023,WH004,2024-09-30,281,29,140,NORMAL,421500,2024-09-28
INV002339,PT023,WH005,2024-09-30,253,25,121,NORMAL,379500,
INV002340,PT023,WH006,2024-09-30,133,16,60,NORMAL,199500,2024-08-15
INV002341,PT023,WH007,2024-09-30,65,8,39,NORMAL,97500,2024-09-06
INV002342,PT023,WH008,2024-09-30,86,17,83,NORMAL,129000,2024-07-30
INV002343,PT024,WH001,2024-09-30,918,48,351,OVERSTOCK,7803000,2024-08-23
INV002344,PT024,WH002,2024-09-30,744,38,279,OVERSTOCK,6324000,2024-07-16
INV002345,PT024,WH003,2024-09-30,467,22,162,OVERSTOCK,3969500,2024-07-07
INV002346,PT024,WH004,2024-09-30,81,17,126,LOW,688500,2024-07-25
INV002347,PT024,WH005,2024-09-30,88,14,106,LOW,748000,
INV002348,PT024,WH006,2024-09-30,152,9,51,OVERSTOCK,1292000,
INV002349,PT024,WH007,2024-09-30,20,4,33,LOW,170000,2024-08-18
INV002350,PT024,WH008,2024-09-30,33,9,70,LOW,280500,2024-08-28
INV002351,PT025,WH001,2024-09-30,294,47,344,LOW,3528000,2024-08-19
INV002352,PT025,WH002,2024-09-30,243,36,263,LOW,2916000,2024-08-13
INV002353,PT025,WH003,2024-09-30,346,22,163,NORMAL,4152000,2024-07-28
INV002354,PT025,WH004,2024-09-30,166,15,111,NORMAL,1992000,2024-09-13
INV002355,PT025,WH005,2024-09-30,137,14,102,NORMAL,1644000,2024-08-18
INV002356,PT025,WH006,2024-09-30,95,10,55,NORMAL,1140000,2024-09-23
INV002357,PT025,WH007,2024-09-30,28,4,33,LOW,336000,
INV002358,PT025,WH008,2024-09-30,69,8,63,NORMAL,828000,2024-08-04
INV002359,PT026,WH001,2024-09-30,515,55,269,NORMAL,1802500,2024-07-31
INV002360,PT026,WH002,2024-09-30,541,40,196,OVERSTOCK,1893500,
INV002361,PT026,WH003,2024-09-30,334,25,123,OVERSTOCK,1169000,2024-07-26
INV002362,PT026,WH004,2024-09-30,35,19,93,LOW,122500,2024-09-19
INV002363,PT026,WH005,2024-09-30,221,16,78,OVERSTOCK,773500,2024-07-15
INV002364,PT026,WH006,2024-09-30,16,12,43,LOW,56000,2024-08-10
INV002365,PT026,WH007,2024-09-30,35,5,26,NORMAL,122500,2024-08-08
INV002366,PT026,WH008,2024-09-30,104,11,54,NORMAL,364000,2024-07-06
INV002367,PT027,WH001,2024-09-30,695,138,671,NORMAL,556000,2024-09-18
INV002368,PT027,WH002,2024-09-30,842,113,547,NORMAL,673600,2024-09-08
INV002369,PT027,WH003,2024-09-30,332,63,307,NORMAL,265600,2024-08-11
INV002370,PT027,WH004,2024-09-30,334,48,232,NORMAL,267200,2024-08-29
INV002371,PT027,WH005,2024-09-30,489,42,203,NORMAL,391200,2024-09-02
INV002372,PT027,WH006,2024-09-30,77,30,108,LOW,61600,2024-08-11
INV002373,PT027,WH007,2024-09-30,191,14,68,OVERSTOCK,152800,2024-07-18
INV002374,PT027,WH008,2024-09-30,172,27,132,NORMAL,137600,
INV002375,PT028,WH001,2024-09-30,487,52,381,NORMAL,2922000,2024-08-12
INV002376,PT028,WH002,2024-09-30,441,37,272,NORMAL,2646000,2024-09-28
INV002377,PT028,WH003,2024-09-30,292,25,185,NORMAL,1752000,2024-09-18
INV002378,PT028,WH004,2024-09-30,266,16,115,NORMAL,1596000,2024-09-07
INV002379,PT028,WH005,2024-09-30,203,16,119,NORMAL,1218000,2024-07-15
INV002380,PT028,WH006,2024-09-30,69,12,63,NORMAL,414000,2024-08-11
INV002381,PT028,WH007,2024-09-30,33,4,33,NORMAL,198000,2024-07-05
INV002382,PT028,WH008,2024-09-30,206,9,71,OVERSTOCK,1236000,
INV002383,PT029,WH001,2024-09-30,572,55,268,NORMAL,2574000,
INV002384,PT029,WH002,2024-09-30,441,47,227,NORMAL,1984500,2024-07-14
INV002385,PT029,WH003,2024-09-30,113,27,133,LOW,508500,2024-08-30
INV002386,PT029,WH004,2024-09-30,56,20,96,LOW,252000,2024-09-07
INV002387,PT029,WH005,2024-09-30,230,18,88,OVERSTOCK,1035000,2024-08-18
INV002388,PT029,WH006,2024-09-30,76,15,56,NORMAL,342000,2024-09-01
INV002389,PT029,WH007,2024-09-30,61,7,33,NORMAL,274500,2024-07-17
INV002390,PT029,WH008,2024-09-30,57,10,50,NORMAL,256500,2024-08-17
INV002391,PT030,WH001,2024-09-30,712,108,523,NORMAL,1566400,2024-09-02
INV002392,PT030,WH002,2024-09-30,1219,84,407,OVERSTOCK,2681800,
INV002393,PT030,WH003,2024-09-30,319,48,234,NORMAL,701800,2024-09-14
INV002394,PT030,WH004,2024-09-30,487,41,200,NORMAL,1071400,
INV002395,PT030,WH005,2024-09-30,368,35,173,NORMAL,809600,2024-09-22
INV002396,PT030,WH006,2024-09-30,130,24,87,NORMAL,286000,2024-07-09
INV002397,PT030,WH007,2024-09-30,23,11,53,LOW,50600,2024-07-27
INV002398,PT030,WH008,2024-09-30,65,23,111,LOW,143000,2024-07-08
INV002399,PT001,WH001,2024-12-31,21,1,17,NORMAL,37800000,2024-12-05
INV002400,PT001,WH002,2024-12-31,13,1,5,OVERSTOCK,23400000,2024-10-31
INV002401,PT001,WH003,2024-12-31,11,1,5,NORMAL,19800000,2024-10-11
INV002402,PT001,WH004,2024-12-31,4,1,5,LOW,7200000,2024-12-10
INV002403,PT001,WH005,2024-12-31,3,1,2,NORMAL,5400000,2024-12-10
INV002404,PT001,WH006,2024-12-31,2,1,1,NORMAL,3600000,2024-10-17
INV002405,PT002,WH001,2024-12-31,20,9,9,NORMAL,40000000,2024-11-02
INV002406,PT002,WH002,2024-12-31,28,1,18,NORMAL,56000000,
INV002407,PT002,WH003,2024-12-31,2,1,2,NORMAL,4000000,2024-10-17
INV002408,PT002,WH004,2024-12-31,11,1,5,NORMAL,22000000,
INV002409,PT002,WH005,2024-12-31,1,1,3,LOW,2000000,2024-10-16
INV002410,PT002,WH006,2024-12-31,2,1,1,NORMAL,4000000,2024-10-15
INV002411,PT003,WH001,2024-12-31,30,1,11,OVERSTOCK,25500000,2024-10-21
INV002412,PT003,WH002,2024-12-31,7,9,9,CRITICAL,5950000,2024-10-30
INV002413,PT003,WH003,2024-12-31,2,9,9,CRITICAL,1700000,2024-10-18
INV002414,PT003,WH004,2024-12-31,4,1,5,LOW,3400000,2024-12-17
INV002415,PT003,WH005,2024-12-31,3,1,4,LOW,2550000,
INV002416,PT003,WH006,2024-12-31,1,1,1,NORMAL,850000,2024-11-27
INV002417,PT004,WH001,2024-12-31,40,1,28,NORMAL,24800000,2024-11-29
INV002418,PT004,WH002,2024-12-31,22,1,15,NORMAL,13640000,2024-10-23
INV002419,PT004,WH003,2024-12-31,8,8,8,NORMAL,4960000,2024-10-30
INV002420,PT004,WH004,2024-12-31,4,8,8,CRITICAL,2480000,
INV002421,PT004,WH005,2024-12-31,15,8,8,NORMAL,9300000,
INV002422,PT004,WH006,2024-12-31,2,1,2,NORMAL,1240000,2024-10-09
INV002423,PT005,WH001,2024-12-31,60,2,46,NORMAL,22800000,2024-11-15
INV002424,PT005,WH002,2024-12-31,71,1,29,NORMAL,26980000,2024-10-31
INV002425,PT005,WH003,2024-12-31,26,1,18,NORMAL,9880000,2024-11-14
INV002426,PT005,WH004,2024-12-31,15,1,13,NORMAL,5700000,2024-12-11
INV002427,PT005,WH005,2024-12-31,10,1,12,LOW,3800000,2024-12-14
INV002428,PT005,WH006,2024-12-31,12,1,6,NORMAL,4560000,2024-10-29
INV002429,PT006,WH001,2024-12-31,88,3,42,NORMAL,19360000,2024-11-05
INV002430,PT006,WH002,2024-12-31,25,2,31,LOW,5500000,2024-12-11
INV002431,PT006,WH003,2024-12-31,42,1,18,NORMAL,9240000,2024-12-08
INV002432,PT006,WH004,2024-12-31,29,1,15,NORMAL,6380000,2024-11-30
INV002433,PT006,WH005,2024-12-31,15,1,12,NORMAL,3300000,
INV002434,PT006,WH006,2024-12-31,15,1,6,OVERSTOCK,3300000,2024-10-28
INV002435,PT007,WH001,2024-12-31,8,1,15,LOW,3840000,2024-12-06
INV002436,PT007,WH002,2024-12-31,11,9,9,NORMAL,5280000,2024-10-08
INV002437,PT007,WH003,2024-12-31,18,1,13,NORMAL,8640000,2024-12-10
INV002438,PT007,WH004,2024-12-31,14,1,10,NORMAL,6720000,2024-10-28
INV002439,PT007,WH005,2024-12-31,3,1,3,NORMAL,1440000,2024-11-14
INV002440,PT007,WH006,2024-12-31,2,1,2,NORMAL,960000,2024-12-11
INV002441,PT008,WH001,2024-12-31,76,1,28,OVERSTOCK,24320000,2024-12-29
INV002442,PT008,WH002,2024-12-31,33,1,12,OVERSTOCK,10560000,
INV002443,PT008,WH003,2024-12-31,14,8,8,NORMAL,4480000,2024-10-04
INV002444,PT008,WH004,2024-12-31,3,8,8,CRITICAL,960000,2024-10-22
INV002445,PT008,WH005,2024-12-31,6,1,4,NORMAL,1920000,2024-11-21
INV002446,PT008,WH006,2024-12-31,5,1,2,OVERSTOCK,1600000,2024-12-27
INV002447,PT009,WH001,2024-12-31,92,3,40,NORMAL,23000000,2024-12-16
INV002448,PT009,WH002,2024-12-31,32,1,16,NORMAL,8000000,2024-12-29
INV002449,PT009,WH006,2024-12-31,0,1,1,STOCKOUT,0,2024-10-09
INV002450,PT009,WH007,2024-12-31,3,1,2,NORMAL,750000,2024-11-07
INV002451,PT010,WH001,2024-12-31,43,1,27,NORMAL,40850000,2024-11-27
INV002452,PT010,WH002,2024-12-31,18,1,19,LOW,17100000,2024-10-16
INV002453,PT010,WH003,2024-12-31,10,1,12,LOW,9500000,2024-10-21
INV002454,PT010,WH004,2024-12-31,28,1,10,OVERSTOCK,26600000,2024-11-11
INV002455,PT010,WH005,2024-12-31,19,1,8,NORMAL,18050000,2024-11-18
INV002456,PT010,WH006,2024-12-31,3,1,4,LOW,2850000,2024-11-22
INV002457,PT011,WH001,2024-12-31,503,19,201,OVERSTOCK,9054000,2024-10-18
INV002458,PT011,WH002,2024-12-31,213,15,152,NORMAL,3834000,2024-10-30
INV002459,PT011,WH003,2024-12-31,172,9,93,NORMAL,3096000,2024-12-11
INV002460,PT011,WH004,2024-12-31,180,7,74,NORMAL,3240000,2024-11-05
INV002461,PT011,WH005,2024-12-31,161,5,58,OVERSTOCK,2898000,2024-12-16
INV002462,PT011,WH006,2024-12-31,62,4,32,NORMAL,1116000,
INV002463,PT011,WH007,2024-12-31,6,2,20,LOW,108000,2024-11-23
INV002464,PT011,WH008,2024-12-31,35,4,41,LOW,630000,2024-10-28
INV002465,PT012,WH001,2024-12-31,165,22,172,LOW,1980000,2024-12-24
INV002466,PT012,WH002,2024-12-31,150,16,128,NORMAL,1800000,2024-10-15
INV002467,PT012,WH003,2024-12-31,79,9,73,NORMAL,948000,2024-10-10
INV002468,PT012,WH004,2024-12-31,17,7,56,LOW,204000,2024-11-07
INV002469,PT012,WH005,2024-12-31,18,6,50,LOW,216000,2024-10-09
INV002470,PT012,WH006,2024-12-31,45,4,25,NORMAL,540000,2024-12-21
INV002471,PT012,WH007,2024-12-31,16,2,16,NORMAL,192000,2024-10-29
INV002472,PT012,WH008,2024-12-31,47,4,31,NORMAL,564000,2024-11-08
INV002473,PT013,WH001,2024-12-31,146,14,111,NORMAL,1168000,2024-11-20
INV002474,PT013,WH002,2024-12-31,155,10,83,NORMAL,1240000,2024-12-19
INV002475,PT013,WH003,2024-12-31,72,6,49,NORMAL,576000,2024-12-01
INV002476,PT013,WH004,2024-12-31,53,5,40,NORMAL,424000,2024-10-13
INV002477,PT013,WH005,2024-12-31,52,4,35,NORMAL,416000,2024-11-16
INV002478,PT013,WH006,2024-12-31,29,3,17,NORMAL,232000,2024-10-27
INV002479,PT013,WH007,2024-12-31,23,1,10,NORMAL,184000,2024-11-16
INV002480,PT013,WH008,2024-12-31,57,2,21,OVERSTOCK,456000,2024-11-03
INV002481,PT014,WH001,2024-12-31,47,7,77,LOW,3055000,
INV002482,PT014,WH002,2024-12-31,118,5,59,NORMAL,7670000,2024-11-27
INV002483,PT014,WH003,2024-12-31,34,3,34,NORMAL,2210000,2024-10-15
INV002484,PT014,WH004,2024-12-31,70,2,25,OVERSTOCK,4550000,
INV002485,PT014,WH005,2024-12-31,32,2,22,NORMAL,2080000,2024-11-20
INV002486,PT014,WH006,2024-12-31,8,1,11,LOW,520000,2024-10-30
INV002487,PT014,WH007,2024-12-31,11,1,7,NORMAL,715000,2024-11-04
INV002488,PT014,WH008,2024-12-31,28,1,14,NORMAL,1820000,
INV002489,PT015,WH001,2024-12-31,81,8,90,LOW,1782000,2024-11-02
INV002490,PT015,WH002,2024-12-31,107,7,72,NORMAL,2354000,2024-12-21
INV002491,PT015,WH003,2024-12-31,94,3,39,NORMAL,2068000,2024-12-20
INV002492,PT015,WH004,2024-12-31,89,3,32,OVERSTOCK,1958000,2024-10-25
INV002493,PT015,WH005,2024-12-31,40,2,26,NORMAL,880000,2024-10-16
INV002494,PT015,WH006,2024-12-31,34,1,13,OVERSTOCK,748000,2024-12-02
INV002495,PT015,WH007,2024-12-31,5,1,9,LOW,110000,2024-10-15
INV002496,PT015,WH008,2024-12-31,7,1,18,LOW,154000,2024-12-23
INV002497,PT016,WH001,2024-12-31,86,5,74,NORMAL,8170000,
INV002498,PT016,WH002,2024-12-31,54,3,51,NORMAL,5130000,2024-11-04
INV002499,PT016,WH003,2024-12-31,29,2,32,LOW,2755000,2024-11-14
INV002500,PT016,WH004,2024-12-31,24,1,23,NORMAL,2280000,2024-10-19
INV002501,PT016,WH005,2024-12-31,9,1,20,LOW,855000,2024-11-22
INV002502,PT016,WH006,2024-12-31,27,1,10,OVERSTOCK,2565000,2024-12-14
INV002503,PT016,WH007,2024-12-31,18,1,7,OVERSTOCK,1710000,2024-10-31
INV002504,PT016,WH008,2024-12-31,8,1,15,LOW,760000,
INV002505,PT017,WH001,2024-12-31,173,8,89,NORMAL,8304000,2024-12-23
INV002506,PT017,WH002,2024-12-31,162,6,68,NORMAL,7776000,2024-11-17
INV002507,PT017,WH003,2024-12-31,38,4,41,LOW,1824000,2024-12-06
INV002508,PT017,WH004,2024-12-31,80,3,30,OVERSTOCK,3840000,2024-10-31
INV002509,PT017,WH005,2024-12-31,29,2,26,NORMAL,1392000,2024-10-17
INV002510,PT017,WH006,2024-12-31,25,1,12,NORMAL,1200000,
INV002511,PT017,WH007,2024-12-31,12,1,9,NORMAL,576000,2024-10-27
INV002512,PT017,WH008,2024-12-31,13,1,17,LOW,624000,2024-10-15
INV002513,PT018,WH001,2024-12-31,93,6,67,NORMAL,7254000,
INV002514,PT018,WH002,2024-12-31,89,5,55,NORMAL,6942000,2024-10-11
INV002515,PT018,WH003,2024-12-31,38,3,33,NORMAL,2964000,2024-10-08
INV002516,PT018,WH004,2024-12-31,60,2,23,OVERSTOCK,4680000,
INV002517,PT018,WH005,2024-12-31,48,2,22,NORMAL,3744000,2024-12-06
INV002518,PT018,WH006,2024-12-31,15,1,10,NORMAL,1170000,2024-11-29
INV002519,PT018,WH007,2024-12-31,2,1,7,LOW,156000,2024-11-02
INV002520,PT018,WH008,2024-12-31,11,1,13,LOW,858000,2024-10-26
INV002521,PT019,WH001,2024-12-31,139,6,62,NORMAL,7645000,2024-11-11
INV002522,PT019,WH002,2024-12-31,62,4,44,NORMAL,3410000,2024-10-07
INV002523,PT019,WH003,2024-12-31,49,2,27,NORMAL,2695000,2024-11-19
INV002524,PT019,WH004,2024-12-31,59,2,21,OVERSTOCK,3245000,2024-12-23
INV002525,PT019,WH005,2024-12-31,38,1,18,NORMAL,2090000,2024-11-14
INV002526,PT019,WH006,2024-12-31,18,1,9,NORMAL,990000,2024-12-13
INV002527,PT019,WH007,2024-12-31,11,1,6,NORMAL,605000,2024-10-13
INV002528,PT019,WH008,2024-12-31,32,1,12,OVERSTOCK,1760000,2024-12-27
INV002529,PT020,WH001,2024-12-31,170,7,79,NORMAL,7140000,
INV002530,PT020,WH002,2024-12-31,85,5,57,NORMAL,3570000,2024-12-07
INV002531,PT020,WH003,2024-12-31,71,3,33,NORMAL,2982000,
INV002532,PT020,WH004,2024-12-31,34,2,27,NORMAL,1428000,2024-12-10
INV002533,PT020,WH005,2024-12-31,28,2,23,NORMAL,1176000,2024-12-28
INV002534,PT020,WH006,2024-12-31,11,1,10,NORMAL,462000,2024-12-20
INV002535,PT020,WH007,2024-12-31,18,1,8,NORMAL,756000,2024-12-15
INV002536,PT020,WH008,2024-12-31,6,1,14,LOW,252000,2024-12-04
INV002537,PT021,WH001,2024-12-31,133,4,71,NORMAL,24605000,2024-11-04
INV002538,PT021,WH002,2024-12-31,35,2,48,LOW,6475000,2024-11-20
INV002539,PT021,WH003,2024-12-31,52,1,29,NORMAL,9620000,2024-10-16
INV002540,PT021,WH004,2024-12-31,55,1,23,NORMAL,10175000,2024-11-02
INV002541,PT021,WH005,2024-12-31,40,1,19,NORMAL,7400000,2024-10-06
INV002542,PT021,WH006,2024-12-31,16,1,10,NORMAL,2960000,
INV002543,PT021,WH007,2024-12-31,8,1,7,NORMAL,1480000,2024-12-05
INV002544,PT021,WH008,2024-12-31,28,1,13,NORMAL,5180000,2024-11-14
INV002545,PT022,WH001,2024-12-31,51,4,62,LOW,3468000,2024-10-12
INV002546,PT022,WH002,2024-12-31,93,3,47,NORMAL,6324000,
INV002547,PT022,WH003,2024-12-31,51,2,30,NORMAL,3468000,2024-11-13
INV002548,PT022,WH004,2024-12-31,8,1,21,LOW,544000,2024-10-02
INV002549,PT022,WH005,2024-12-31,52,1,18,OVERSTOCK,3536000,2024-12-06
INV002550,PT022,WH006,2024-12-31,23,1,9,OVERSTOCK,1564000,2024-11-07
INV002551,PT022,WH007,2024-12-31,10,1,7,NORMAL,680000,
INV002552,PT022,WH008,2024-12-31,7,1,12,LOW,476000,
INV002553,PT023,WH001,2024-12-31,509,78,378,NORMAL,763500,2024-11-03
INV002554,PT023,WH002,2024-12-31,706,60,293,NORMAL,1059000,2024-12-07
INV002555,PT023,WH003,2024-12-31,264,34,165,NORMAL,396000,2024-11-18
INV002556,PT023,WH004,2024-12-31,117,27,130,LOW,175500,2024-10-20
INV002557,PT023,WH005,2024-12-31,266,23,112,NORMAL,399000,
INV002558,PT023,WH006,2024-12-31,179,16,61,OVERSTOCK,268500,2024-12-09
INV002559,PT023,WH007,2024-12-31,44,8,39,NORMAL,66000,2024-12-17
INV002560,PT023,WH008,2024-12-31,125,16,79,NORMAL,187500,
INV002561,PT024,WH001,2024-12-31,568,29,211,OVERSTOCK,4828000,2024-10-19
INV002562,PT024,WH002,2024-12-31,60,21,154,LOW,510000,2024-11-13
INV002563,PT024,WH003,2024-12-31,164,13,95,NORMAL,1394000,
INV002564,PT024,WH004,2024-12-31,132,10,73,NORMAL,1122000,2024-10-27
INV002565,PT024,WH005,2024-12-31,53,8,63,LOW,450500,2024-10-25
INV002566,PT024,WH006,2024-12-31,92,6,33,OVERSTOCK,782000,2024-12-10
INV002567,PT024,WH007,2024-12-31,16,2,20,LOW,136000,2024-11-17
INV002568,PT024,WH008,2024-12-31,86,5,41,NORMAL,731000,
INV002569,PT025,WH001,2024-12-31,542,54,394,NORMAL,6504000,2024-11-16
INV002570,PT025,WH002,2024-12-31,519,39,285,NORMAL,6228000,2024-11-29
INV002571,PT025,WH003,2024-12-31,402,24,176,NORMAL,4824000,2024-11-19
INV002572,PT025,WH004,2024-12-31,148,19,137,NORMAL,1776000,2024-11-20
INV002573,PT025,WH005,2024-12-31,321,15,113,OVERSTOCK,3852000,2024-10-06
INV002574,PT025,WH006,2024-12-31,156,10,58,OVERSTOCK,1872000,2024-10-07
INV002575,PT025,WH007,2024-12-31,26,5,40,LOW,312000,2024-11-23
INV002576,PT025,WH008,2024-12-31,32,11,80,LOW,384000,2024-10-23
INV002577,PT026,WH001,2024-12-31,512,51,249,NORMAL,1792000,2024-10-21
INV002578,PT026,WH002,2024-12-31,94,41,200,LOW,329000,2024-11-20
INV002579,PT026,WH003,2024-12-31,267,22,108,NORMAL,934500,2024-12-11
INV002580,PT026,WH004,2024-12-31,72,17,83,LOW,252000,2024-11-23
INV002581,PT026,WH005,2024-12-31,182,16,78,NORMAL,637000,2024-10-11
INV002582,PT026,WH006,2024-12-31,26,10,38,LOW,91000,2024-12-11
INV002583,PT026,WH007,2024-12-31,26,5,25,NORMAL,91000,
INV002584,PT026,WH008,2024-12-31,112,9,46,NORMAL,392000,
INV002585,PT027,WH001,2024-12-31,299,134,650,LOW,239200,2024-11-22
INV002586,PT027,WH002,2024-12-31,916,101,491,NORMAL,732800,
INV002587,PT027,WH003,2024-12-31,361,56,273,NORMAL,288800,2024-12-15
INV002588,PT027,WH004,2024-12-31,326,46,224,NORMAL,260800,2024-12-16
INV002589,PT027,WH005,2024-12-31,96,37,181,LOW,76800,2024-10-11
INV002590,PT027,WH006,2024-12-31,130,27,98,NORMAL,104000,2024-12-01
INV002591,PT027,WH007,2024-12-31,133,13,65,NORMAL,106400,
INV002592,PT027,WH008,2024-12-31,128,25,123,NORMAL,102400,2024-11-15
INV002593,PT028,WH001,2024-12-31,147,48,349,LOW,882000,
INV002594,PT028,WH002,2024-12-31,642,35,253,OVERSTOCK,3852000,2024-11-22
INV002595,PT028,WH003,2024-12-31,60,21,154,LOW,360000,2024-10-16
INV002596,PT028,WH004,2024-12-31,79,16,119,LOW,474000,2024-12-28
INV002597,PT028,WH005,2024-12-31,141,14,101,NORMAL,846000,2024-10-12
INV002598,PT028,WH006,2024-12-31,122,10,57,NORMAL,732000,2024-11-11
INV002599,PT028,WH007,2024-12-31,40,5,36,NORMAL,240000,2024-10-12
INV002600,PT028,WH008,2024-12-31,65,9,69,LOW,390000,2024-11-16
INV002601,PT029,WH001,2024-12-31,918,82,400,NORMAL,4131000,2024-10-08
INV002602,PT029,WH002,2024-12-31,553,45,219,OVERSTOCK,2488500,2024-10-05
INV002603,PT029,WH003,2024-12-31,134,30,148,LOW,603000,2024-12-03
INV002604,PT029,WH004,2024-12-31,185,21,102,NORMAL,832500,2024-10-29
INV002605,PT029,WH005,2024-12-31,53,16,79,LOW,238500,2024-11-14
INV002606,PT029,WH006,2024-12-31,51,12,44,NORMAL,229500,2024-12-18
INV002607,PT029,WH007,2024-12-31,43,5,27,NORMAL,193500,2024-12-02
INV002608,PT029,WH008,2024-12-31,60,13,65,LOW,270000,
INV002609,PT030,WH001,2024-12-31,1114,97,472,NORMAL,2450800,2024-10-09
INV002610,PT030,WH002,2024-12-31,797,78,379,NORMAL,1753400,2024-10-09
INV002611,PT030,WH003,2024-12-31,435,44,216,NORMAL,957000,2024-10-11
INV002612,PT030,WH004,2024-12-31,424,34,167,OVERSTOCK,932800,2024-10-02
INV002613,PT030,WH005,2024-12-31,145,31,150,LOW,319000,2024-12-25
INV002614,PT030,WH006,2024-12-31,186,22,82,NORMAL,409200,2024-12-03
INV002615,PT030,WH007,2024-12-31,91,10,48,NORMAL,200200,2024-10-21
INV002616,PT030,WH008,2024-12-31,35,21,102,LOW,77000,2024-10-21
