PRODUCTION_ID,LINE_ID,PRODUCT_ID,PRODUCTION_DATE,SHIFT,PLANNED_OUTPUT,ACTUAL_OUTPUT,UTILIZATION_RATE_PCT,OPERATION_HOURS,DOWNTIME_HOURS,DOWNTIME_REASON,YIELD_RATE_PCT
PRD-003969,LINE-06,PRD017,2023-11-10,주간,3473,3417,98.4,22.7,2.3,품질문제,97.8
PRD-003970,LINE-06,PRD017,2023-11-11,야간,3566,3672,103.0,23.5,,,98.06
PRD-003971,LINE-06,PRD017,2023-11-12,주간,3428,3473,101.3,23.4,,,97.21
PRD-003972,LINE-06,PRD017,2023-11-13,주간,3161,2896,91.6,22.6,,,96.9
PRD-003973,LINE-06,PRD017,2023-11-14,야간,3616,3408,94.2,22.7,,,96.74
PRD-003974,LINE-06,PRD017,2023-11-15,야간,3532,3545,100.4,21.3,,,96.24
PRD-003975,LINE-06,PRD017,2023-11-16,야간,3125,2656,85.0,20.3,,,98.2
PRD-003976,LINE-06,PRD017,2023-11-17,주간,3526,90,2.6,4.6,18.2,계획정비,96.12
PRD-003977,LINE-06,PRD017,2023-11-18,야간,3636,3530,97.1,23.3,,,96.53
PRD-003978,LINE-06,PRD017,2023-11-19,주간,3140,881,28.1,3.2,20.3,계획정비,97.37
PRD-003979,LINE-06,PRD017,2023-11-20,야간,3495,3123,89.4,23.0,,,99.46
PRD-003980,LINE-06,PRD017,2023-11-21,야간,3155,2910,92.2,22.9,,,97.71
PRD-003981,LINE-06,PRD017,2023-11-22,전일,3630,1653,45.5,4.8,18.2,설비고장,92.7
PRD-003982,LINE-06,PRD017,2023-11-23,야간,3556,3213,90.4,23.0,,,96.25
PRD-003983,LINE-06,PRD017,2023-11-24,주간,3423,3347,97.8,22.6,,,96.83
PRD-003984,LINE-06,PRD017,2023-11-25,야간,3567,3685,103.3,21.6,,,96.78
PRD-003985,LINE-06,PRD017,2023-11-26,야간,3108,3017,97.1,21.6,,,96.76
PRD-003986,LINE-06,PRD017,2023-11-27,주간,3187,2801,87.9,23.2,2.2,계획정비,96.91
PRD-003987,LINE-06,PRD017,2023-11-28,주간,3538,3606,101.9,23.5,,,97.76
PRD-003988,LINE-06,PRD017,2023-11-29,주간,3281,3355,102.3,23.5,,,97.67
PRD-003989,LINE-06,PRD017,2023-11-30,주간,3420,3156,92.3,21.9,,,96.57
PRD-003990,LINE-06,PRD017,2023-12-01,주간,3298,3107,94.2,21.3,,,98.07
PRD-003991,LINE-06,PRD017,2023-12-02,야간,3471,3588,103.4,22.4,,,96.34
PRD-003992,LINE-06,PRD017,2023-12-03,주간,3613,3077,85.2,22.3,,,98.43
PRD-003993,LINE-06,PRD017,2023-12-04,야간,3401,3211,94.4,21.7,,,96.87
PRD-003994,LINE-06,PRD017,2023-12-05,주간,3279,3103,94.6,23.0,,,97.84
PRD-003995,LINE-06,PRD017,2023-12-06,야간,3488,3211,92.1,23.0,,,98.33
PRD-003996,LINE-06,PRD017,2023-12-07,야간,3161,3124,98.8,23.5,,,97.13
PRD-003997,LINE-06,PRD017,2023-12-08,주간,3641,477,13.1,2.0,20.7,계획정비,98.69
PRD-003998,LINE-06,PRD017,2023-12-09,주간,3531,3253,92.1,22.2,,,98.14
PRD-003999,LINE-06,PRD018,2023-12-10,주간,3593,2943,81.9,21.6,3.3,라인전환,98.98
PRD-004000,LINE-06,PRD018,2023-12-11,주간,3333,2933,88.0,20.4,2.9,라인전환,99.32
PRD-004001,LINE-06,PRD018,2023-12-12,야간,3348,3115,93.0,23.3,,,98.63
PRD-004002,LINE-06,PRD018,2023-12-13,주간,3078,2942,95.6,20.0,,,97.95
PRD-004003,LINE-06,PRD018,2023-12-14,야간,3628,3267,90.0,20.3,,,97.86
PRD-004004,LINE-06,PRD018,2023-12-15,야간,3183,2950,92.7,21.6,,,99.28
PRD-004005,LINE-06,PRD018,2023-12-16,주간,3500,3260,93.1,20.8,,,99.13
PRD-004006,LINE-06,PRD018,2023-12-17,주간,3608,3377,93.6,22.0,,,96.26
PRD-004007,LINE-06,PRD018,2023-12-18,야간,3239,3109,96.0,21.0,,,96.18
PRD-004008,LINE-06,PRD018,2023-12-19,주간,3076,3173,103.2,21.0,1.5,라인전환,97.67
PRD-004009,LINE-06,PRD018,2023-12-20,야간,3276,3169,96.7,20.9,,,97.32
PRD-004010,LINE-06,PRD018,2023-12-21,주간,3406,3308,97.1,21.8,,,99.42
PRD-004011,LINE-06,PRD018,2023-12-22,야간,3326,3178,95.6,22.1,,,97.77
PRD-004012,LINE-06,PRD018,2023-12-23,주간,3574,3361,94.0,20.5,,,97.87
PRD-004013,LINE-06,PRD018,2023-12-24,야간,3609,3114,86.3,21.0,,,96.63
PRD-004014,LINE-06,PRD018,2023-12-25,주간,3208,3137,97.8,20.6,,,97.8
PRD-004015,LINE-06,PRD018,2023-12-26,주간,3524,3642,103.3,23.7,,,98.91
PRD-004016,LINE-06,PRD018,2023-12-27,주간,3457,3524,101.9,20.5,,,98.08
PRD-004017,LINE-06,PRD018,2023-12-28,야간,3258,2777,85.2,21.4,1.1,품질문제,97.93
PRD-004018,LINE-06,PRD018,2023-12-29,야간,3231,3344,103.5,21.6,,,98.59
PRD-004019,LINE-06,PRD018,2023-12-30,주간,3180,2852,89.7,23.1,,,97.18
PRD-004020,LINE-06,PRD018,2023-12-31,야간,3483,3387,97.2,21.3,,,98.05
PRD-004021,LINE-06,PRD018,2024-01-01,주간,3162,2468,78.1,22.4,,,97.84
PRD-004022,LINE-06,PRD018,2024-01-02,주간,3343,2883,86.2,23.1,,,99.44
PRD-004023,LINE-06,PRD018,2024-01-03,주간,3342,2628,78.6,23.5,,,97.44
PRD-004024,LINE-06,PRD018,2024-01-04,야간,3361,2706,80.5,23.9,,,98.64
PRD-004025,LINE-06,PRD018,2024-01-05,주간,3453,2852,82.6,22.4,,,98.13
PRD-004026,LINE-06,PRD018,2024-01-06,주간,3119,869,27.9,4.4,18.2,계획정비,98.41
PRD-004027,LINE-06,PRD018,2024-01-07,주간,3163,2527,79.9,20.1,,,98.35
PRD-004028,LINE-06,PRD018,2024-01-08,야간,3336,2682,80.4,20.7,,,97.11
PRD-004029,LINE-06,PRD018,2024-01-09,주간,3560,2951,82.9,23.9,,,97.06
PRD-004030,LINE-06,PRD018,2024-01-10,야간,3469,3087,89.0,20.8,,,98.17
PRD-004031,LINE-06,PRD018,2024-01-11,야간,3196,2738,85.7,20.1,,,98.44
PRD-004032,LINE-06,PRD018,2024-01-12,주간,3181,43,1.4,4.4,18.7,계획정비,96.23
PRD-004033,LINE-06,PRD018,2024-01-13,주간,3211,2656,82.7,23.3,,,99.03
PRD-004034,LINE-06,PRD018,2024-01-14,주간,3399,3029,89.1,20.4,,,98.54
PRD-004035,LINE-06,PRD018,2024-01-15,주간,3344,2783,83.2,23.5,,,96.67
PRD-004036,LINE-06,PRD018,2024-01-16,주간,3307,2625,79.4,23.9,,,99.27
PRD-004037,LINE-06,PRD018,2024-01-17,야간,3165,2665,84.2,21.3,,,99.27
PRD-004038,LINE-06,PRD018,2024-01-18,야간,3610,3058,84.7,23.1,,,98.64
PRD-004039,LINE-06,PRD018,2024-01-19,야간,3073,2808,91.4,21.9,,,97.24
PRD-004040,LINE-06,PRD018,2024-01-20,전일,3261,1614,49.5,11.5,,,92.52
PRD-004041,LINE-06,PRD018,2024-01-21,야간,3376,2615,77.5,21.9,,,97.26
PRD-004042,LINE-06,PRD018,2024-01-22,주간,3160,2887,91.4,23.2,0.6,계획정비,98.57
PRD-004043,LINE-06,PRD018,2024-01-23,야간,3079,2666,86.6,23.1,,,96.3
PRD-004044,LINE-06,PRD018,2024-01-24,야간,3630,2772,76.4,20.1,,,98.32
PRD-004045,LINE-06,PRD018,2024-01-25,전일,3574,668,18.7,8.2,13.9,설비고장,92.98
PRD-004046,LINE-06,PRD018,2024-01-26,전일,3575,1224,34.2,4.5,18.2,설비고장,90.79
PRD-004047,LINE-06,PRD018,2024-01-27,주간,3445,3024,87.8,23.7,,,98.29
PRD-004048,LINE-06,PRD018,2024-01-28,야간,3152,2449,77.7,21.3,,,98.6
PRD-004049,LINE-06,PRD018,2024-01-29,야간,3199,2589,80.9,23.5,,,96.91
PRD-004050,LINE-06,PRD018,2024-01-30,주간,3549,2908,81.9,22.7,0.6,설비고장,96.91
PRD-004051,LINE-06,PRD018,2024-01-31,야간,3632,3293,90.7,22.0,,,97.11
PRD-004052,LINE-06,PRD018,2024-02-01,야간,3497,3008,86.0,20.8,,,96.05
PRD-004053,LINE-06,PRD018,2024-02-02,주간,3630,3781,104.2,20.9,2.6,라인전환,97.03
PRD-004054,LINE-06,PRD018,2024-02-03,야간,3130,2818,90.0,23.7,,,96.54
PRD-004055,LINE-06,PRD018,2024-02-04,야간,3198,2787,87.1,21.6,,,97.38
PRD-004056,LINE-06,PRD018,2024-02-05,야간,3408,3529,103.6,22.0,,,97.94
PRD-004057,LINE-06,PRD018,2024-02-06,주간,3331,3141,94.3,22.6,1.3,계획정비,96.33
PRD-004058,LINE-06,PRD018,2024-02-07,야간,3548,3203,90.3,21.8,,,97.17
PRD-004059,LINE-06,PRD018,2024-02-08,야간,3178,2867,90.2,22.7,,,98.22
PRD-004060,LINE-06,PRD018,2024-02-09,주간,3639,3280,90.1,23.3,,,98.86
PRD-004061,LINE-06,PRD018,2024-02-10,주간,3549,3112,87.7,23.2,,,97.55
PRD-004062,LINE-06,PRD018,2024-02-11,야간,3251,2876,88.5,22.7,2.5,품질문제,98.31
PRD-004063,LINE-06,PRD018,2024-02-12,주간,3073,2716,88.4,20.8,,,96.54
PRD-004064,LINE-06,PRD018,2024-02-13,주간,3154,3276,103.9,23.3,,,96.9
PRD-004065,LINE-06,PRD018,2024-02-14,야간,3077,3025,98.3,23.7,,,98.2
PRD-004066,LINE-06,PRD018,2024-02-15,주간,3283,3383,103.0,22.0,,,99.07
PRD-004067,LINE-06,PRD018,2024-02-16,주간,3343,2942,88.0,20.8,2.2,라인전환,96.74
PRD-004068,LINE-06,PRD017,2024-02-17,야간,3214,2404,74.8,21.8,3.4,라인전환,97.54
PRD-004069,LINE-06,PRD017,2024-02-18,야간,3567,3446,96.6,23.0,,,97.56
PRD-004070,LINE-06,PRD017,2024-02-19,야간,3159,3048,96.5,22.4,,,96.26
PRD-004071,LINE-06,PRD017,2024-02-20,야간,3162,3235,102.3,21.6,,,98.85
PRD-004072,LINE-06,PRD017,2024-02-21,야간,3304,3087,93.4,22.6,,,96.65
PRD-004073,LINE-06,PRD017,2024-02-22,주간,3481,3102,89.1,21.9,,,97.2
PRD-004074,LINE-06,PRD017,2024-02-23,주간,3379,3000,88.8,22.6,,,98.33
PRD-004075,LINE-06,PRD017,2024-02-24,주간,3081,367,11.9,3.1,19.3,계획정비,96.55
PRD-004076,LINE-06,PRD017,2024-02-25,야간,3573,3195,89.4,23.8,1.4,원자재부족,97.97
PRD-004077,LINE-06,PRD017,2024-02-26,주간,3121,2851,91.3,20.1,,,97.49
PRD-004078,LINE-06,PRD017,2024-02-27,야간,3290,2835,86.2,20.2,2.8,원자재부족,98.83
PRD-004079,LINE-06,PRD017,2024-02-28,야간,3155,3264,103.5,20.4,,,99.48
PRD-004080,LINE-06,PRD017,2024-02-29,주간,3528,3171,89.9,23.8,0.7,품질문제,96.12
PRD-004081,LINE-06,PRD017,2024-03-01,주간,3447,3202,92.9,20.1,,,97.67
PRD-004082,LINE-06,PRD017,2024-03-02,주간,3299,3419,103.6,23.9,,,97.93
PRD-004083,LINE-06,PRD017,2024-03-03,주간,3609,3149,87.3,21.8,,,99.45
PRD-004084,LINE-06,PRD017,2024-03-04,주간,3603,3606,100.1,20.8,,,96.09
PRD-004085,LINE-06,PRD017,2024-03-05,주간,3530,3341,94.6,23.9,,,97.72
PRD-004086,LINE-06,PRD017,2024-03-06,주간,3373,3227,95.7,20.3,,,96.8
PRD-004087,LINE-06,PRD017,2024-03-07,주간,3523,3140,89.1,22.3,,,96.61
PRD-004088,LINE-06,PRD017,2024-03-08,주간,3413,3483,102.1,22.2,,,99.13
PRD-004089,LINE-06,PRD017,2024-03-09,야간,3363,3128,93.0,21.4,,,97.91
PRD-004090,LINE-06,PRD017,2024-03-10,야간,3402,3392,99.7,23.0,,,97.44
PRD-004091,LINE-06,PRD017,2024-03-11,야간,3279,3205,97.7,22.6,,,99.21
PRD-004092,LINE-06,PRD017,2024-03-12,야간,3079,3073,99.8,23.9,,,96.19
PRD-004093,LINE-06,PRD017,2024-03-13,주간,3434,2972,86.5,23.1,,,98.47
PRD-004094,LINE-06,PRD017,2024-03-14,야간,3536,3270,92.5,22.3,,,96.4
PRD-004095,LINE-06,PRD017,2024-03-15,주간,3428,3050,89.0,21.3,2.8,원자재부족,99.45
PRD-004096,LINE-06,PRD017,2024-03-16,주간,3642,3637,99.9,23.0,,,99.28
PRD-004097,LINE-06,PRD017,2024-03-17,주간,3592,3738,104.1,20.4,0.7,계획정비,96.42
PRD-004098,LINE-06,PRD017,2024-03-18,야간,3098,3105,100.2,20.1,2.7,설비고장,96.02
PRD-004099,LINE-06,PRD017,2024-03-19,주간,3537,3457,97.7,23.2,,,97.28
PRD-004100,LINE-06,PRD017,2024-03-20,주간,3280,2961,90.3,22.6,2.3,라인전환,98.74
PRD-004101,LINE-06,PRD017,2024-03-21,주간,3315,2929,88.4,23.9,,,97.56
PRD-004102,LINE-06,PRD017,2024-03-22,주간,3245,42,1.3,3.9,19.1,계획정비,96.67
PRD-004103,LINE-06,PRD017,2024-03-23,야간,3553,3513,98.9,20.7,,,97.11
PRD-004104,LINE-06,PRD017,2024-03-24,주간,3604,3492,96.9,21.6,,,99.02
PRD-004105,LINE-06,PRD017,2024-03-25,야간,3623,3147,86.9,20.6,,,96.55
PRD-004106,LINE-06,PRD017,2024-03-26,주간,3247,3030,93.3,20.3,,,96.71
PRD-004107,LINE-06,PRD017,2024-03-27,주간,3483,3024,86.8,22.7,,,97.12
PRD-004108,LINE-06,PRD017,2024-03-28,주간,3345,3388,101.3,21.0,,,98.27
PRD-004109,LINE-06,PRD017,2024-03-29,야간,3304,3407,103.1,20.1,2.1,설비고장,96.4
PRD-004110,LINE-06,PRD017,2024-03-30,주간,3565,3504,98.3,21.8,1.1,품질문제,97.65
PRD-004111,LINE-06,PRD017,2024-03-31,전일,3400,1358,39.9,17.0,5.2,설비고장,90.62
PRD-004112,LINE-06,PRD017,2024-04-01,주간,3587,470,13.1,5.3,18.4,계획정비,97.02
PRD-004113,LINE-06,PRD017,2024-04-02,주간,3171,3304,104.2,23.3,,,99.49
PRD-004114,LINE-06,PRD017,2024-04-03,주간,3155,3255,103.2,20.5,,,96.22
PRD-004115,LINE-06,PRD017,2024-04-04,야간,3117,3223,103.4,21.6,,,98.82
PRD-004116,LINE-06,PRD017,2024-04-05,주간,3476,3381,97.3,21.1,,,97.37
PRD-004117,LINE-06,PRD017,2024-04-06,야간,3357,3138,93.5,20.8,,,96.34
PRD-004118,LINE-06,PRD017,2024-04-07,야간,3319,3338,100.6,20.4,,,96.75
PRD-004119,LINE-06,PRD017,2024-04-08,주간,3460,3384,97.8,22.5,,,96.04
PRD-004120,LINE-06,PRD017,2024-04-09,야간,3440,3292,95.7,21.8,,,96.39
PRD-004121,LINE-06,PRD017,2024-04-10,전일,3133,1266,40.4,16.0,7.4,설비고장,90.55
PRD-004122,LINE-06,PRD017,2024-04-11,야간,3476,3212,92.4,21.0,,,97.67
PRD-004123,LINE-06,PRD017,2024-04-12,주간,3161,3288,104.0,20.3,,,98.46
PRD-004124,LINE-06,PRD017,2024-04-13,주간,3638,867,23.8,2.9,21.1,계획정비,99.19
PRD-004125,LINE-06,PRD017,2024-04-14,야간,3329,3258,97.9,20.7,2.3,품질문제,96.11
PRD-004126,LINE-06,PRD017,2024-04-15,야간,3225,3212,99.6,21.6,2.9,라인전환,98.12
PRD-004127,LINE-06,PRD017,2024-04-16,야간,3438,2984,86.8,23.4,2.2,계획정비,96.62
PRD-004128,LINE-06,PRD017,2024-04-17,주간,3634,1086,29.9,5.0,18.9,계획정비,97.76
PRD-004129,LINE-06,PRD017,2024-04-18,야간,3456,3018,87.3,22.4,,,96.52
PRD-004130,LINE-06,PRD017,2024-04-19,야간,3622,3212,88.7,21.9,0.5,원자재부족,97.82
PRD-004131,LINE-06,PRD017,2024-04-20,주간,3172,2988,94.2,23.8,,,96.66
PRD-004132,LINE-06,PRD017,2024-04-21,주간,3480,3089,88.8,21.3,,,98.45
PRD-004133,LINE-06,PRD017,2024-04-22,야간,3523,3471,98.5,22.9,1.1,설비고장,97.54
PRD-004134,LINE-06,PRD017,2024-04-23,야간,3446,3242,94.1,20.6,2.6,품질문제,99.49
PRD-004135,LINE-06,PRD017,2024-04-24,주간,3573,3495,97.8,23.5,,,97.26
PRD-004136,LINE-06,PRD017,2024-04-25,주간,3355,3259,97.1,21.6,,,96.64
PRD-004137,LINE-06,PRD017,2024-04-26,주간,3333,2981,89.4,21.7,,,99.17
PRD-004138,LINE-06,PRD018,2024-04-27,주간,3131,2694,86.0,22.6,2.1,라인전환,96.1
PRD-004139,LINE-06,PRD018,2024-04-28,전일,3572,868,24.3,7.9,15.0,설비고장,94.99
PRD-004140,LINE-06,PRD018,2024-04-29,주간,3152,3138,99.6,20.9,,,96.12
PRD-004141,LINE-06,PRD018,2024-04-30,야간,3257,3226,99.0,20.2,,,98.67
PRD-004142,LINE-06,PRD018,2024-05-01,야간,3132,2962,94.6,22.2,,,97.82
PRD-004143,LINE-06,PRD018,2024-05-02,주간,3640,3402,93.5,20.6,,,97.81
PRD-004144,LINE-06,PRD018,2024-05-03,야간,3133,2808,89.6,23.4,,,98.5
PRD-004145,LINE-06,PRD018,2024-05-04,야간,3383,3009,88.9,23.9,,,98.59
PRD-004146,LINE-06,PRD018,2024-05-05,야간,3192,2752,86.2,22.3,,,97.07
PRD-004147,LINE-06,PRD018,2024-05-06,주간,3353,3509,104.7,21.3,,,97.25
PRD-004148,LINE-06,PRD018,2024-05-07,주간,3600,3457,96.0,22.7,,,96.1
PRD-004149,LINE-06,PRD018,2024-05-08,주간,3370,3081,91.4,22.9,,,97.72
PRD-004150,LINE-06,PRD018,2024-05-09,주간,3368,3358,99.7,21.9,,,97.49
PRD-004151,LINE-06,PRD018,2024-05-10,주간,3617,3230,89.3,21.8,1.5,계획정비,96.21
PRD-004152,LINE-06,PRD018,2024-05-11,주간,3124,3013,96.4,22.9,,,99.5
PRD-004153,LINE-06,PRD018,2024-05-12,주간,3414,3236,94.8,23.4,,,96.2
PRD-004154,LINE-06,PRD018,2024-05-13,야간,3076,3197,103.9,22.3,,,96.1
PRD-004155,LINE-06,PRD018,2024-05-14,야간,3588,3255,90.7,22.1,0.9,설비고장,97.37
PRD-004156,LINE-06,PRD018,2024-05-15,주간,3393,3516,103.6,20.6,,,99.22
PRD-004157,LINE-06,PRD018,2024-05-16,야간,3403,3304,97.1,22.9,,,98.82
PRD-004158,LINE-06,PRD018,2024-05-17,주간,3085,2900,94.0,23.6,,,96.12
PRD-004159,LINE-06,PRD018,2024-05-18,야간,3420,3486,101.9,22.8,,,96.04
PRD-004160,LINE-06,PRD018,2024-05-19,야간,3526,3596,102.0,21.1,,,99.33
PRD-004161,LINE-06,PRD018,2024-05-20,야간,3117,3103,99.6,21.2,,,99.39
PRD-004162,LINE-06,PRD018,2024-05-21,야간,3592,3752,104.5,23.7,,,97.47
PRD-004163,LINE-06,PRD018,2024-05-22,주간,3525,51,1.4,4.9,17.8,계획정비,98.8
PRD-004164,LINE-06,PRD018,2024-05-23,야간,3085,2760,89.5,23.5,2.7,품질문제,98.58
PRD-004165,LINE-06,PRD018,2024-05-24,야간,3557,3580,100.6,23.8,,,97.82
PRD-004166,LINE-06,PRD018,2024-05-25,야간,3584,80,2.2,14.0,9.5,설비고장,91.23
PRD-004167,LINE-06,PRD018,2024-05-26,야간,3629,3672,101.2,20.7,,,96.99
PRD-004168,LINE-06,PRD018,2024-05-27,야간,3234,3023,93.5,21.8,2.9,라인전환,96.14
PRD-004169,LINE-06,PRD018,2024-05-28,주간,3640,122,3.4,4.7,19.1,계획정비,98.85
PRD-004170,LINE-06,PRD018,2024-05-29,주간,3139,3023,96.3,21.2,2.9,계획정비,99.04
PRD-004171,LINE-06,PRD018,2024-05-30,야간,3436,3390,98.7,23.8,,,98.68
PRD-004172,LINE-06,PRD018,2024-05-31,주간,3515,3560,101.3,22.8,,,98.72
PRD-004173,LINE-06,PRD018,2024-06-01,야간,3303,2845,86.1,21.2,,,97.45
PRD-004174,LINE-06,PRD018,2024-06-02,주간,3234,3241,100.2,21.0,,,99.3
PRD-004175,LINE-06,PRD018,2024-06-03,주간,3110,2698,86.8,23.5,,,96.95
PRD-004176,LINE-06,PRD018,2024-06-04,주간,3609,3497,96.9,23.1,,,98.51
PRD-004177,LINE-06,PRD018,2024-06-05,야간,3552,3709,104.4,20.1,2.2,계획정비,97.19
PRD-004178,LINE-06,PRD018,2024-06-06,야간,3631,3507,96.6,22.2,,,97.76
PRD-004179,LINE-06,PRD018,2024-06-07,야간,3212,2985,92.9,21.7,,,98.0
PRD-004180,LINE-06,PRD018,2024-06-08,야간,3214,1651,51.4,5.6,18.2,설비고장,92.84
PRD-004181,LINE-06,PRD018,2024-06-09,야간,3322,3127,94.1,22.8,,,96.2
PRD-004182,LINE-06,PRD018,2024-06-10,야간,3587,3166,88.3,20.5,,,98.27
PRD-004183,LINE-06,PRD018,2024-06-11,주간,3357,3476,103.5,22.1,,,98.63
PRD-004184,LINE-06,PRD018,2024-06-12,전일,3287,1287,39.2,15.0,7.4,설비고장,94.6
PRD-004185,LINE-06,PRD018,2024-06-13,야간,3564,3589,100.7,23.9,,,99.48
PRD-004186,LINE-06,PRD018,2024-06-14,주간,3560,3698,103.9,20.5,,,99.33
PRD-004187,LINE-06,PRD018,2024-06-15,주간,3284,277,8.4,4.5,19.4,계획정비,98.91
PRD-004188,LINE-06,PRD018,2024-06-16,주간,3148,2920,92.8,22.0,,,96.93
PRD-004189,LINE-06,PRD018,2024-06-17,야간,3266,3213,98.4,21.6,,,98.63
PRD-004190,LINE-06,PRD018,2024-06-18,주간,3266,2953,90.4,20.0,,,97.17
PRD-004191,LINE-06,PRD018,2024-06-19,야간,3467,3058,88.2,20.5,,,98.43
PRD-004192,LINE-06,PRD018,2024-06-20,주간,3364,3233,96.1,23.8,,,99.47
PRD-004193,LINE-06,PRD018,2024-06-21,야간,3443,3220,93.5,20.1,,,97.48
PRD-004194,LINE-06,PRD018,2024-06-22,주간,3438,802,23.3,3.7,18.5,계획정비,96.92
PRD-004195,LINE-06,PRD018,2024-06-23,주간,3236,3198,98.8,20.2,,,98.91
PRD-004196,LINE-06,PRD018,2024-06-24,야간,3200,3037,94.9,22.7,,,96.97
PRD-004197,LINE-06,PRD018,2024-06-25,주간,3397,2931,86.3,21.6,,,97.5
PRD-004198,LINE-06,PRD018,2024-06-26,야간,3467,3503,101.0,22.4,,,96.35
PRD-004199,LINE-06,PRD018,2024-06-27,야간,3425,3274,95.6,22.5,,,96.07
PRD-004200,LINE-06,PRD018,2024-06-28,야간,3082,2748,89.2,21.2,,,99.46
PRD-004201,LINE-06,PRD018,2024-06-29,주간,3431,2983,86.9,20.4,,,98.02
PRD-004202,LINE-06,PRD018,2024-06-30,야간,3471,3347,96.4,21.7,,,96.87
PRD-004203,LINE-06,PRD018,2024-07-01,야간,3417,2968,86.9,23.7,,,96.34
PRD-004204,LINE-06,PRD017,2024-07-02,야간,3396,3213,94.6,22.4,2.8,라인전환,97.51
PRD-004205,LINE-06,PRD017,2024-07-03,주간,3606,3661,101.5,22.9,,,99.02
PRD-004206,LINE-06,PRD017,2024-07-04,야간,3244,2914,89.8,21.0,,,98.2
PRD-004207,LINE-06,PRD017,2024-07-05,야간,3637,391,10.8,10.6,13.1,설비고장,95.14
PRD-004208,LINE-06,PRD017,2024-07-06,야간,3278,3408,104.0,21.4,,,97.55
PRD-004209,LINE-06,PRD017,2024-07-07,주간,3437,3385,98.5,22.8,2.9,계획정비,98.67
PRD-004210,LINE-06,PRD017,2024-07-08,주간,3375,3430,101.6,23.2,,,99.39
PRD-004211,LINE-06,PRD017,2024-07-09,주간,3358,3215,95.7,20.2,1.4,원자재부족,98.09
PRD-004212,LINE-06,PRD017,2024-07-10,야간,3234,3229,99.8,20.9,,,96.18
PRD-004213,LINE-06,PRD017,2024-07-11,주간,3116,837,26.9,3.8,20.0,계획정비,96.24
PRD-004214,LINE-06,PRD017,2024-07-12,주간,3334,3492,104.7,21.7,,,99.23
PRD-004215,LINE-06,PRD017,2024-07-13,주간,3255,2818,86.6,21.5,,,98.32
PRD-004216,LINE-06,PRD017,2024-07-14,야간,3366,3109,92.4,23.4,,,96.32
PRD-004217,LINE-06,PRD017,2024-07-15,주간,3098,648,20.9,2.3,20.4,계획정비,97.61
PRD-004218,LINE-06,PRD017,2024-07-16,주간,3620,3657,101.0,20.0,,,98.47
PRD-004219,LINE-06,PRD017,2024-07-17,야간,3194,3247,101.7,23.2,,,96.29
PRD-004220,LINE-06,PRD017,2024-07-18,주간,3579,3249,90.8,21.7,2.5,라인전환,98.16
PRD-004221,LINE-06,PRD017,2024-07-19,주간,3462,3123,90.2,21.7,,,97.33
PRD-004222,LINE-06,PRD017,2024-07-20,야간,3102,3204,103.3,23.4,,,96.95
PRD-004223,LINE-06,PRD017,2024-07-21,주간,3549,3075,86.6,24.0,1.3,설비고장,96.29
PRD-004224,LINE-06,PRD017,2024-07-22,야간,3401,3113,91.5,20.2,,,97.69
PRD-004225,LINE-06,PRD017,2024-07-23,야간,3476,3145,90.5,24.0,,,97.46
PRD-004226,LINE-06,PRD017,2024-07-24,야간,3361,3455,102.8,20.6,,,96.03
PRD-004227,LINE-06,PRD017,2024-07-25,주간,3302,2979,90.2,21.5,,,98.32
PRD-004228,LINE-06,PRD017,2024-07-26,야간,3491,3310,94.8,23.5,,,96.56
PRD-004229,LINE-06,PRD017,2024-07-27,주간,3138,3019,96.2,21.5,,,97.95
PRD-004230,LINE-06,PRD017,2024-07-28,야간,3458,3536,102.3,23.6,0.9,계획정비,98.58
PRD-004231,LINE-06,PRD017,2024-07-29,야간,3494,3033,86.8,23.6,,,96.48
PRD-004232,LINE-06,PRD017,2024-07-30,주간,3503,3323,94.9,22.1,1.4,설비고장,96.23
PRD-004233,LINE-06,PRD017,2024-07-31,주간,3450,3608,104.6,21.6,,,98.16
PRD-004234,LINE-06,PRD017,2024-08-01,주간,3308,2929,88.5,21.2,,,99.24
PRD-004235,LINE-06,PRD017,2024-08-02,주간,3448,2724,79.0,23.6,,,97.26
PRD-004236,LINE-06,PRD017,2024-08-03,야간,3502,3245,92.7,21.6,0.6,품질문제,96.43
PRD-004237,LINE-06,PRD017,2024-08-04,주간,3530,457,12.9,2.3,20.0,계획정비,97.6
PRD-004238,LINE-06,PRD017,2024-08-05,야간,3075,2658,86.4,22.2,,,96.99
PRD-004239,LINE-06,PRD017,2024-08-06,야간,3432,3265,95.1,23.2,,,97.71
PRD-004240,LINE-06,PRD017,2024-08-07,주간,3163,2955,93.4,21.2,,,96.91
PRD-004241,LINE-06,PRD017,2024-08-08,주간,3280,2838,86.5,23.0,,,97.87
PRD-004242,LINE-06,PRD017,2024-08-09,주간,3632,3364,92.6,23.6,,,96.36
PRD-004243,LINE-06,PRD017,2024-08-10,야간,3408,2832,83.1,22.8,,,98.71
PRD-004244,LINE-06,PRD017,2024-08-11,주간,3382,2701,79.9,21.4,,,96.45
PRD-004245,LINE-06,PRD017,2024-08-12,주간,3499,3289,94.0,20.6,,,98.3
PRD-004246,LINE-06,PRD017,2024-08-13,주간,3575,2906,81.3,22.9,,,96.84
