DELAY_ID,DELIVERY_ID,VEHICLE_ID,ROUTE_ID,DELAY_DATE,SCHEDULED_ARRIVAL,ACTUAL_ARRIVAL,DELAY_MINUTES,DELAY_CAUSE,SEVERITY,CUSTOMER_COMPLAINT,COMPENSATION_KRW,RESOLUTION_STATUS
DLY002526,DLV0014193,VHC020,RTE011,2024-09-15,09:14,09:55,41,사고,MODERATE,Y,3000,RESOLVED
DLY002527,DLV0013832,VHC023,RTE015,2024-08-30,11:41,11:56,15,집하지연,MINOR,Y,,PENDING
DLY002528,DLV0009093,VHC002,RTE010,2024-02-05,09:41,14:55,314,인력부족,SEVERE,Y,15000,RESOLVED
DLY002529,DLV0006410,VHC021,RTE003,2023-10-08,04:23,04:39,16,날씨,MINOR,Y,2000,RESOLVED
DLY002530,DLV0013041,VHC024,RTE019,2024-07-26,13:15,13:43,28,날씨,MINOR,N,,RESOLVED
DLY002531,DLV0002820,VHC018,RTE019,2023-05-02,11:10,12:23,73,집하지연,MODERATE,Y,5000,RESOLVED
DLY002532,DLV0016569,VHC005,RTE015,2024-12-28,13:13,13:42,29,집하지연,MINOR,Y,,RESOLVED
DLY002533,DLV0006090,VHC012,RTE013,2023-09-23,13:25,13:43,18,수취인부재,MINOR,N,,RESOLVED
DLY002534,DLV0007652,VHC020,RTE011,2023-12-03,08:34,08:48,14,교통체증,MINOR,N,,RESOLVED
DLY002535,DLV0006012,VHC013,RTE010,2023-09-19,11:24,12:44,80,날씨,MODERATE,N,,RESOLVED
DLY002536,DLV0014946,VHC016,RTE004,2024-10-19,00:03,00:26,23,교통체증,MINOR,N,,RESOLVED
DLY002537,DLV0012528,VHC001,RTE011,2024-07-04,08:46,10:00,74,집하지연,MODERATE,Y,5000,RESOLVED
DLY002538,DLV0001780,VHC023,RTE013,2023-03-17,12:04,13:30,86,집하지연,MODERATE,N,,PENDING
DLY002539,DLV0010412,VHC006,RTE009,2024-04-04,08:33,08:47,14,교통체증,MINOR,N,,RESOLVED
DLY002540,DLV0006672,VHC019,RTE019,2023-10-19,12:39,,69,사고,MODERATE,Y,,RESOLVED
DLY002541,DLV0007666,VHC024,RTE017,2023-12-04,23:30,23:56,26,집하지연,MINOR,N,,PENDING
DLY002542,DLV0015384,VHC001,RTE013,2024-11-08,13:40,,66,설비고장,MODERATE,N,,ESCALATED
DLY002543,DLV0000010,VHC007,RTE014,2023-01-01,14:23,16:25,122,사고,SEVERE,Y,3000,RESOLVED
DLY002544,DLV0001601,VHC019,RTE019,2023-03-09,10:29,15:21,292,교통체증,SEVERE,Y,3000,PENDING
DLY002545,DLV0005257,VHC007,RTE003,2023-08-15,04:01,04:24,23,인력부족,MINOR,N,,RESOLVED
DLY002546,DLV0014463,VHC022,RTE005,2024-09-27,10:10,11:14,64,집하지연,MODERATE,Y,5000,RESOLVED
DLY002547,DLV0004570,VHC013,RTE004,2023-07-16,00:00,05:15,315,날씨,SEVERE,Y,20000,RESOLVED
DLY002548,DLV0001420,VHC013,RTE010,2023-03-01,09:16,,16,날씨,MINOR,N,,PENDING
DLY002549,DLV0015272,VHC007,RTE001,2024-11-02,05:07,07:37,150,교통체증,SEVERE,Y,10000,RESOLVED
DLY002550,DLV0008694,VHC012,RTE005,2024-01-18,10:32,11:30,58,날씨,MODERATE,N,,RESOLVED
DLY002551,DLV0014853,VHC016,RTE004,2024-10-15,00:37,,29,교통체증,MINOR,N,,RESOLVED
DLY002552,DLV0007878,VHC017,RTE009,2023-12-14,07:38,07:43,5,교통체증,MINOR,N,,RESOLVED
DLY002553,DLV0002433,VHC025,RTE009,2023-04-15,08:33,08:41,8,교통체증,MINOR,N,,RESOLVED
DLY002554,DLV0004856,VHC018,RTE004,2023-07-28,00:22,00:31,9,집하지연,MINOR,N,,RESOLVED
DLY002555,DLV0010753,VHC022,RTE017,2024-04-18,20:50,21:16,26,설비고장,MINOR,N,,ESCALATED
DLY002556,DLV0001032,VHC003,RTE004,2023-02-13,01:53,02:21,28,교통체증,MINOR,N,,RESOLVED
DLY002557,DLV0009095,VHC010,RTE012,2024-02-05,15:07,15:27,20,집하지연,MINOR,N,,ESCALATED
DLY002558,DLV0000519,VHC010,RTE015,2023-01-23,15:51,,12,날씨,MINOR,N,,PENDING
DLY002559,DLV0007801,VHC013,RTE016,2023-12-10,01:03,01:14,11,날씨,MINOR,N,,ESCALATED
DLY002560,DLV0005344,VHC003,RTE009,2023-08-20,07:56,09:54,118,수취인부재,MODERATE,N,,ESCALATED
DLY002561,DLV0004367,VHC024,RTE009,2023-07-08,11:03,11:25,22,교통체증,MINOR,N,,RESOLVED
DLY002562,DLV0013445,VHC022,RTE017,2024-08-12,23:10,03:03,233,집하지연,SEVERE,Y,15000,RESOLVED
DLY002563,DLV0014499,VHC006,RTE019,2024-09-29,10:25,10:49,24,교통체증,MINOR,N,,PENDING
DLY002564,DLV0008473,VHC001,RTE001,2024-01-08,05:18,10:40,322,교통체증,SEVERE,Y,3000,PENDING
DLY002565,DLV0014947,VHC011,RTE010,2024-10-19,09:42,09:56,14,교통체증,MINOR,Y,,RESOLVED
DLY002566,DLV0007436,VHC012,RTE016,2023-11-24,04:43,05:25,42,집하지연,MODERATE,Y,,PENDING
DLY002567,DLV0007274,VHC021,RTE017,2023-11-16,19:25,20:48,83,날씨,MODERATE,N,,RESOLVED
DLY002568,DLV0001052,VHC023,RTE011,2023-02-14,10:26,10:50,24,교통체증,MINOR,N,,PENDING
DLY002569,DLV0011198,VHC016,RTE007,2024-05-08,08:08,09:20,72,인력부족,MODERATE,Y,1000,RESOLVED
DLY002570,DLV0004722,VHC012,RTE013,2023-07-23,11:03,11:09,6,날씨,MINOR,N,,ESCALATED
DLY002571,DLV0000713,VHC023,RTE011,2023-01-30,08:41,08:52,11,인력부족,MINOR,N,,ESCALATED
DLY002572,DLV0005737,VHC002,RTE019,2023-09-07,13:00,14:31,91,사고,MODERATE,N,,RESOLVED
DLY002573,DLV0013011,VHC012,RTE005,2024-07-25,07:42,,21,사고,MINOR,N,,RESOLVED
DLY002574,DLV0012021,VHC023,RTE007,2024-06-13,10:22,11:03,41,설비고장,MODERATE,Y,,RESOLVED
DLY002575,DLV0009262,VHC001,RTE005,2024-02-12,09:30,09:39,9,집하지연,MINOR,N,,PENDING
DLY002576,DLV0013043,VHC018,RTE004,2024-07-26,00:54,01:16,22,인력부족,MINOR,N,,RESOLVED
DLY002577,DLV0014565,VHC001,RTE019,2024-10-02,13:22,13:50,28,날씨,MINOR,Y,,RESOLVED
DLY002578,DLV0011018,VHC011,RTE001,2024-04-29,02:37,03:53,76,날씨,MODERATE,N,,RESOLVED
DLY002579,DLV0008168,VHC022,RTE014,2023-12-25,15:26,,11,설비고장,MINOR,N,,RESOLVED
DLY002580,DLV0008613,VHC001,RTE017,2024-01-14,19:22,21:19,117,인력부족,MODERATE,Y,3000,RESOLVED
DLY002581,DLV0004680,VHC001,RTE005,2023-07-21,09:17,09:27,10,날씨,MINOR,N,,RESOLVED
DLY002582,DLV0006664,VHC021,RTE017,2023-10-19,20:58,21:11,13,인력부족,MINOR,N,,RESOLVED
DLY002583,DLV0008866,VHC008,RTE010,2024-01-26,10:50,11:09,19,집하지연,MINOR,N,,RESOLVED
DLY002584,DLV0002696,VHC005,RTE015,2023-04-26,13:01,13:15,14,인력부족,MINOR,N,,PENDING
DLY002585,DLV0002080,VHC024,RTE007,2023-03-30,08:11,12:43,272,집하지연,SEVERE,N,,RESOLVED
DLY002586,DLV0013468,VHC011,RTE006,2024-08-14,09:22,09:29,7,집하지연,MINOR,N,,RESOLVED
DLY002587,DLV0016545,VHC025,RTE012,2024-12-27,11:24,12:10,46,집하지연,MODERATE,Y,1000,RESOLVED
DLY002588,DLV0010811,VHC022,RTE017,2024-04-21,22:33,23:11,38,인력부족,MODERATE,N,,PENDING
DLY002589,DLV0015318,VHC005,RTE016,2024-11-04,01:53,02:15,22,수취인부재,MINOR,N,,PENDING
DLY002590,DLV0012833,VHC002,RTE003,2024-07-17,02:15,02:53,38,사고,MODERATE,Y,2000,RESOLVED
DLY002591,DLV0006501,VHC020,RTE001,2023-10-12,03:58,04:03,5,사고,MINOR,N,,ESCALATED
DLY002592,DLV0014051,VHC017,RTE003,2024-09-08,03:30,08:00,270,교통체증,SEVERE,N,,RESOLVED
DLY002593,DLV0014658,VHC021,RTE009,2024-10-07,07:46,08:12,26,인력부족,MINOR,Y,,RESOLVED
DLY002594,DLV0007094,VHC005,RTE019,2023-11-07,13:39,,88,날씨,MODERATE,N,,RESOLVED
DLY002595,DLV0009771,VHC020,RTE016,2024-03-06,01:27,01:53,26,사고,MINOR,N,,RESOLVED
DLY002596,DLV0002136,VHC018,RTE014,2023-04-02,14:12,14:41,29,인력부족,MINOR,Y,,RESOLVED
DLY002597,DLV0009453,VHC010,RTE003,2024-02-20,02:20,07:20,300,수취인부재,SEVERE,Y,15000,PENDING
DLY002598,DLV0007772,VHC003,RTE005,2023-12-09,08:22,09:28,66,날씨,MODERATE,N,,RESOLVED
DLY002599,DLV0015931,VHC002,RTE002,2024-12-02,00:57,04:03,186,날씨,SEVERE,Y,20000,RESOLVED
DLY002600,DLV0014335,VHC018,RTE012,2024-09-22,14:58,15:14,16,교통체증,MINOR,Y,2000,RESOLVED
DLY002601,DLV0007969,VHC025,RTE010,2023-12-17,08:08,08:26,18,교통체증,MINOR,N,,RESOLVED
DLY002602,DLV0009068,VHC014,RTE011,2024-02-04,07:54,09:44,110,날씨,MODERATE,N,,RESOLVED
DLY002603,DLV0011249,VHC013,RTE017,2024-05-10,23:27,23:39,12,날씨,MINOR,N,,RESOLVED
DLY002604,DLV0005968,VHC015,RTE005,2023-09-17,07:33,07:55,22,집하지연,MINOR,N,,RESOLVED
DLY002605,DLV0010763,VHC019,RTE011,2024-04-19,09:05,10:27,82,날씨,MODERATE,Y,2000,RESOLVED
DLY002606,DLV0009475,VHC024,RTE003,2024-02-21,02:51,04:50,119,집하지연,MODERATE,Y,,ESCALATED
DLY002607,DLV0002608,VHC008,RTE002,2023-04-23,01:31,02:00,29,집하지연,MINOR,N,,RESOLVED
DLY002608,DLV0003356,VHC002,RTE019,2023-05-25,09:49,14:09,260,교통체증,SEVERE,Y,10000,RESOLVED
DLY002609,DLV0005127,VHC011,RTE014,2023-08-09,12:46,,15,날씨,MINOR,N,,RESOLVED
DLY002610,DLV0008478,VHC003,RTE008,2024-01-08,11:51,13:47,116,날씨,MODERATE,N,,RESOLVED
DLY002611,DLV0005403,VHC007,RTE010,2023-08-23,08:38,10:33,115,교통체증,MODERATE,Y,3000,PENDING
DLY002612,DLV0008165,VHC012,RTE009,2023-12-25,10:14,,50,수취인부재,MODERATE,N,,RESOLVED
DLY002613,DLV0014478,VHC021,RTE012,2024-09-28,13:08,15:47,159,사고,SEVERE,Y,10000,PENDING
DLY002614,DLV0015594,VHC019,RTE006,2024-11-18,09:48,,26,사고,MINOR,N,,PENDING
DLY002615,DLV0012436,VHC018,RTE005,2024-06-30,09:43,10:29,46,사고,MODERATE,N,,PENDING
DLY002616,DLV0013408,VHC006,RTE013,2024-08-11,11:27,11:39,12,집하지연,MINOR,N,,RESOLVED
DLY002617,DLV0006274,VHC016,RTE010,2023-10-01,09:27,11:00,93,사고,MODERATE,Y,3000,PENDING
DLY002618,DLV0001329,VHC014,RTE014,2023-02-25,11:10,11:32,22,교통체증,MINOR,N,,RESOLVED
DLY002619,DLV0005615,VHC001,RTE012,2023-09-02,12:07,14:32,145,날씨,SEVERE,Y,3000,RESOLVED
DLY002620,DLV0012166,VHC020,RTE005,2024-06-20,10:00,12:16,136,교통체증,SEVERE,N,,RESOLVED
DLY002621,DLV0002935,VHC018,RTE008,2023-05-06,08:41,08:48,7,수취인부재,MINOR,N,,PENDING
DLY002622,DLV0014575,VHC010,RTE019,2024-10-03,14:17,14:45,28,교통체증,MINOR,Y,2000,ESCALATED
DLY002623,DLV0009737,VHC014,RTE011,2024-03-05,07:44,09:01,77,사고,MODERATE,N,,RESOLVED
DLY002624,DLV0016245,VHC006,RTE016,2024-12-15,04:59,05:21,22,날씨,MINOR,N,,RESOLVED
DLY002625,DLV0011172,VHC018,RTE007,2024-05-06,12:10,12:22,12,사고,MINOR,Y,,RESOLVED
DLY002626,DLV0004164,VHC004,RTE001,2023-06-29,03:25,03:36,11,설비고장,MINOR,N,,RESOLVED
DLY002627,DLV0002849,VHC016,RTE002,2023-05-03,02:20,02:26,6,수취인부재,MINOR,N,,PENDING
DLY002628,DLV0012026,VHC023,RTE009,2024-06-13,07:06,08:10,64,사고,MODERATE,N,,RESOLVED
DLY002629,DLV0011612,VHC001,RTE004,2024-05-26,01:28,01:43,15,사고,MINOR,Y,,RESOLVED
DLY002630,DLV0012651,VHC003,RTE009,2024-07-10,10:52,11:05,13,교통체증,MINOR,N,,RESOLVED
DLY002631,DLV0012465,VHC007,RTE016,2024-07-02,01:52,02:03,11,교통체증,MINOR,N,,RESOLVED
DLY002632,DLV0006062,VHC002,RTE002,2023-09-22,00:37,01:11,34,날씨,MODERATE,N,,RESOLVED
DLY002633,DLV0006892,VHC004,RTE016,2023-10-29,00:56,02:06,70,설비고장,MODERATE,N,,RESOLVED
DLY002634,DLV0015216,VHC020,RTE006,2024-10-31,11:42,13:24,102,설비고장,MODERATE,Y,5000,ESCALATED
DLY002635,DLV0013921,VHC016,RTE007,2024-09-03,09:53,14:44,291,집하지연,SEVERE,N,,RESOLVED
DLY002636,DLV0004624,VHC020,RTE013,2023-07-18,12:51,12:57,6,사고,MINOR,N,,RESOLVED
DLY002637,DLV0005111,VHC007,RTE013,2023-08-08,14:26,,15,집하지연,MINOR,N,,PENDING
DLY002638,DLV0015085,VHC018,RTE013,2024-10-26,12:08,12:13,5,사고,MINOR,N,,RESOLVED
DLY002639,DLV0010127,VHC004,RTE002,2024-03-22,02:11,04:01,110,인력부족,MODERATE,Y,1000,PENDING
DLY002640,DLV0001864,VHC004,RTE008,2023-03-20,10:37,11:06,29,교통체증,MINOR,N,,RESOLVED
DLY002641,DLV0012606,VHC006,RTE003,2024-07-08,03:45,09:30,345,교통체증,SEVERE,Y,3000,ESCALATED
DLY002642,DLV0011848,VHC011,RTE011,2024-06-06,11:39,13:30,111,집하지연,MODERATE,Y,,PENDING
DLY002643,DLV0001841,VHC013,RTE016,2023-03-19,04:03,04:44,41,사고,MODERATE,Y,,PENDING
DLY002644,DLV0016495,VHC002,RTE017,2024-12-25,20:13,21:00,47,사고,MODERATE,N,,RESOLVED
DLY002645,DLV0008223,VHC001,RTE014,2023-12-27,12:05,12:29,24,교통체증,MINOR,N,,RESOLVED
DLY002646,DLV0005134,VHC005,RTE007,2023-08-10,09:41,,50,사고,MODERATE,Y,,RESOLVED
DLY002647,DLV0000556,VHC008,RTE014,2023-01-24,11:44,13:13,89,수취인부재,MODERATE,N,,PENDING
DLY002648,DLV0015975,VHC025,RTE002,2024-12-03,03:28,03:45,17,사고,MINOR,Y,,PENDING
DLY002649,DLV0010998,VHC021,RTE005,2024-04-29,11:13,11:35,22,교통체증,MINOR,N,,RESOLVED
DLY002650,DLV0000157,VHC006,RTE014,2023-01-08,13:06,13:14,8,집하지연,MINOR,Y,,RESOLVED
DLY002651,DLV0009718,VHC013,RTE013,2024-03-03,13:10,14:21,71,수취인부재,MODERATE,Y,1000,PENDING
DLY002652,DLV0015362,VHC001,RTE005,2024-11-06,09:07,09:35,28,사고,MINOR,N,,PENDING
DLY002653,DLV0002592,VHC002,RTE012,2023-04-22,11:46,,13,수취인부재,MINOR,N,,RESOLVED
DLY002654,DLV0010329,VHC020,RTE007,2024-03-31,09:06,09:16,10,날씨,MINOR,N,,RESOLVED
DLY002655,DLV0011823,VHC014,RTE009,2024-06-04,10:24,10:46,22,집하지연,MINOR,N,,ESCALATED
DLY002656,DLV0007233,VHC008,RTE009,2023-11-14,08:24,09:49,85,수취인부재,MODERATE,Y,,RESOLVED
DLY002657,DLV0000398,VHC020,RTE001,2023-01-17,03:13,03:21,8,사고,MINOR,Y,,RESOLVED
DLY002658,DLV0000635,VHC025,RTE011,2023-01-27,08:00,,14,집하지연,MINOR,N,,ESCALATED
DLY002659,DLV0007906,VHC013,RTE007,2023-12-15,12:02,12:17,15,집하지연,MINOR,N,,PENDING
DLY002660,DLV0007688,VHC024,RTE010,2023-12-05,09:41,10:56,75,교통체증,MODERATE,N,,RESOLVED
DLY002661,DLV0002621,VHC014,RTE009,2023-04-23,09:13,09:38,25,날씨,MINOR,N,,RESOLVED
DLY002662,DLV0003518,VHC018,RTE006,2023-06-02,11:50,12:38,48,교통체증,MODERATE,N,,RESOLVED
DLY002663,DLV0005590,VHC018,RTE007,2023-09-01,11:59,12:19,20,사고,MINOR,N,,PENDING
DLY002664,DLV0005085,VHC003,RTE004,2023-08-07,23:07,00:35,88,수취인부재,MODERATE,Y,2000,RESOLVED
DLY002665,DLV0000507,VHC008,RTE008,2023-01-22,11:06,11:36,30,날씨,MODERATE,N,,RESOLVED
DLY002666,DLV0008376,VHC006,RTE009,2024-01-03,08:35,09:02,27,수취인부재,MINOR,N,,RESOLVED
DLY002667,DLV0012907,VHC003,RTE013,2024-07-21,12:31,12:56,25,교통체증,MINOR,N,,RESOLVED
DLY002668,DLV0007483,VHC006,RTE016,2023-11-26,00:28,,27,사고,MINOR,N,,RESOLVED
DLY002669,DLV0013231,VHC024,RTE009,2024-08-04,07:05,07:23,18,사고,MINOR,N,,RESOLVED
DLY002670,DLV0015967,VHC004,RTE017,2024-12-03,23:39,23:55,16,집하지연,MINOR,N,,ESCALATED
DLY002671,DLV0009998,VHC024,RTE014,2024-03-16,13:49,13:55,6,날씨,MINOR,N,,RESOLVED
DLY002672,DLV0007097,VHC016,RTE002,2023-11-07,03:14,03:23,9,집하지연,MINOR,N,,RESOLVED
DLY002673,DLV0012523,VHC020,RTE019,2024-07-04,11:27,11:40,13,날씨,MINOR,N,,RESOLVED
DLY002674,DLV0016279,VHC021,RTE001,2024-12-16,04:25,04:53,28,집하지연,MINOR,N,,RESOLVED
DLY002675,DLV0012392,VHC021,RTE008,2024-06-29,10:06,,27,인력부족,MINOR,N,,RESOLVED
DLY002676,DLV0006937,VHC020,RTE007,2023-10-31,10:47,11:03,16,인력부족,MINOR,Y,1000,RESOLVED
DLY002677,DLV0005303,VHC018,RTE002,2023-08-18,00:31,01:12,41,인력부족,MODERATE,N,,RESOLVED
DLY002678,DLV0009996,VHC006,RTE012,2024-03-16,11:42,12:29,47,날씨,MODERATE,N,,RESOLVED
DLY002679,DLV0004932,VHC006,RTE015,2023-07-31,11:58,13:53,115,수취인부재,MODERATE,N,,RESOLVED
DLY002680,DLV0008306,VHC019,RTE008,2023-12-31,08:56,09:22,26,수취인부재,MINOR,N,,PENDING
DLY002681,DLV0006325,VHC014,RTE011,2023-10-04,09:30,10:29,59,수취인부재,MODERATE,Y,5000,RESOLVED
DLY002682,DLV0004225,VHC002,RTE005,2023-07-02,09:25,10:18,53,설비고장,MODERATE,N,,PENDING
DLY002683,DLV0008658,VHC025,RTE005,2024-01-16,07:07,07:30,23,집하지연,MINOR,Y,2000,RESOLVED
DLY002684,DLV0013134,VHC023,RTE016,2024-07-30,04:50,05:27,37,사고,MODERATE,N,,PENDING
DLY002685,DLV0014444,VHC007,RTE012,2024-09-26,11:14,11:33,19,사고,MINOR,N,,RESOLVED
DLY002686,DLV0005825,VHC002,RTE011,2023-09-11,07:13,07:27,14,교통체증,MINOR,N,,RESOLVED
DLY002687,DLV0004502,VHC024,RTE017,2023-07-13,21:37,22:03,26,교통체증,MINOR,N,,RESOLVED
DLY002688,DLV0000828,VHC015,RTE011,2023-02-05,07:47,08:01,14,사고,MINOR,N,,RESOLVED
DLY002689,DLV0004422,VHC019,RTE005,2023-07-10,07:40,07:55,15,날씨,MINOR,N,,RESOLVED
DLY002690,DLV0009318,VHC004,RTE011,2024-02-14,10:18,10:44,26,집하지연,MINOR,N,,RESOLVED
DLY002691,DLV0010718,VHC001,RTE019,2024-04-17,14:16,15:04,48,집하지연,MODERATE,N,,RESOLVED
DLY002692,DLV0013722,VHC010,RTE003,2024-08-25,01:59,03:08,69,수취인부재,MODERATE,N,,RESOLVED
DLY002693,DLV0001816,VHC014,RTE010,2023-03-18,10:10,11:08,58,설비고장,MODERATE,N,,RESOLVED
DLY002694,DLV0000298,VHC002,RTE008,2023-01-13,11:02,11:17,15,설비고장,MINOR,N,,RESOLVED
DLY002695,DLV0007668,VHC024,RTE002,2023-12-04,02:00,03:59,119,집하지연,MODERATE,N,,RESOLVED
DLY002696,DLV0014924,VHC020,RTE016,2024-10-18,02:06,02:29,23,집하지연,MINOR,N,,PENDING
DLY002697,DLV0010480,VHC017,RTE009,2024-04-07,07:55,10:17,142,사고,SEVERE,Y,3000,RESOLVED
DLY002698,DLV0000684,VHC022,RTE005,2023-01-29,11:18,11:30,12,날씨,MINOR,N,,ESCALATED
DLY002699,DLV0008324,VHC014,RTE008,2024-01-01,07:42,07:55,13,집하지연,MINOR,N,,PENDING
DLY002700,DLV0003474,VHC024,RTE007,2023-05-31,11:58,12:10,12,사고,MINOR,N,,RESOLVED
DLY002701,DLV0007548,VHC023,RTE015,2023-11-29,15:11,17:38,147,날씨,SEVERE,Y,15000,ESCALATED
DLY002702,DLV0010193,VHC006,RTE002,2024-03-25,00:47,01:36,49,날씨,MODERATE,Y,,PENDING
DLY002703,DLV0005341,VHC001,RTE013,2023-08-20,13:25,14:53,88,집하지연,MODERATE,Y,,RESOLVED
DLY002704,DLV0003556,VHC004,RTE016,2023-06-03,00:10,00:22,12,교통체증,MINOR,N,,RESOLVED
DLY002705,DLV0007793,VHC003,RTE004,2023-12-10,01:37,07:26,349,집하지연,SEVERE,Y,10000,RESOLVED
DLY002706,DLV0002440,VHC025,RTE009,2023-04-16,07:14,07:39,25,교통체증,MINOR,N,,RESOLVED
DLY002707,DLV0013105,VHC011,RTE019,2024-07-29,12:33,12:54,21,날씨,MINOR,Y,,RESOLVED
DLY002708,DLV0016624,VHC006,RTE019,2024-12-31,13:30,13:35,5,사고,MINOR,N,,RESOLVED
DLY002709,DLV0013677,VHC022,RTE014,2024-08-23,15:17,16:57,100,인력부족,MODERATE,Y,5000,RESOLVED
DLY002710,DLV0016547,VHC017,RTE015,2024-12-27,15:28,16:32,64,날씨,MODERATE,N,,PENDING
DLY002711,DLV0002288,VHC008,RTE003,2023-04-09,03:09,03:51,42,교통체증,MODERATE,Y,5000,RESOLVED
DLY002712,DLV0011676,VHC021,RTE019,2024-05-29,12:21,12:41,20,수취인부재,MINOR,N,,PENDING
DLY002713,DLV0010747,VHC004,RTE007,2024-04-18,10:20,10:26,6,사고,MINOR,N,,PENDING
DLY002714,DLV0011423,VHC010,RTE010,2024-05-17,11:33,12:00,27,설비고장,MINOR,N,,RESOLVED
DLY002715,DLV0009497,VHC007,RTE014,2024-02-23,13:18,13:23,5,집하지연,MINOR,N,,PENDING
DLY002716,DLV0011595,VHC018,RTE013,2024-05-25,14:12,14:39,27,수취인부재,MINOR,N,,RESOLVED
DLY002717,DLV0007735,VHC011,RTE013,2023-12-07,11:15,11:24,9,교통체증,MINOR,Y,2000,RESOLVED
DLY002718,DLV0012959,VHC004,RTE015,2024-07-23,13:36,15:14,98,교통체증,MODERATE,N,,RESOLVED
DLY002719,DLV0005193,VHC006,RTE006,2023-08-12,08:12,13:12,300,수취인부재,SEVERE,Y,15000,RESOLVED
DLY002720,DLV0004575,VHC015,RTE012,2023-07-16,14:07,15:50,103,수취인부재,MODERATE,N,,RESOLVED
DLY002721,DLV0002727,VHC022,RTE013,2023-04-28,11:41,14:41,180,날씨,SEVERE,N,,RESOLVED
DLY002722,DLV0005765,VHC025,RTE009,2023-09-08,10:13,10:31,18,사고,MINOR,N,,RESOLVED
DLY002723,DLV0013717,VHC022,RTE008,2024-08-25,09:06,09:12,6,교통체증,MINOR,Y,2000,RESOLVED
DLY002724,DLV0013559,VHC015,RTE004,2024-08-18,00:11,01:48,97,수취인부재,MODERATE,N,,RESOLVED
DLY002725,DLV0014834,VHC011,RTE002,2024-10-15,03:14,07:55,281,집하지연,SEVERE,Y,20000,RESOLVED
DLY002726,DLV0015328,VHC014,RTE007,2024-11-05,07:48,08:52,64,날씨,MODERATE,N,,PENDING
DLY002727,DLV0000661,VHC003,RTE002,2023-01-28,01:46,03:36,110,교통체증,MODERATE,Y,1000,RESOLVED
DLY002728,DLV0009069,VHC006,RTE002,2024-02-04,02:25,03:53,88,인력부족,MODERATE,Y,,RESOLVED
DLY002729,DLV0016008,VHC020,RTE004,2024-12-04,23:34,23:50,16,집하지연,MINOR,N,,RESOLVED
DLY002730,DLV0016587,VHC006,RTE001,2024-12-29,03:36,04:31,55,집하지연,MODERATE,Y,,RESOLVED
DLY002731,DLV0004812,VHC003,RTE011,2023-07-26,09:44,10:18,34,설비고장,MODERATE,N,,RESOLVED
DLY002732,DLV0005436,VHC016,RTE002,2023-08-24,02:18,02:29,11,수취인부재,MINOR,N,,RESOLVED
DLY002733,DLV0006665,VHC011,RTE010,2023-10-19,09:20,09:41,21,교통체증,MINOR,N,,RESOLVED
DLY002734,DLV0008553,VHC016,RTE004,2024-01-11,00:17,00:31,14,교통체증,MINOR,N,,ESCALATED
DLY002735,DLV0000939,VHC001,RTE016,2023-02-09,04:22,,27,인력부족,MINOR,N,,RESOLVED
DLY002736,DLV0002367,VHC025,RTE009,2023-04-12,11:15,12:21,66,사고,MODERATE,N,,RESOLVED
DLY002737,DLV0003396,VHC011,RTE019,2023-05-27,13:51,18:55,304,집하지연,SEVERE,Y,15000,PENDING
DLY002738,DLV0005858,VHC010,RTE006,2023-09-12,09:53,10:13,20,교통체증,MINOR,N,,PENDING
DLY002739,DLV0002016,VHC012,RTE011,2023-03-27,08:20,08:34,14,교통체증,MINOR,N,,RESOLVED
DLY002740,DLV0013935,VHC005,RTE006,2024-09-04,11:33,17:31,358,교통체증,SEVERE,Y,10000,RESOLVED
DLY002741,DLV0005009,VHC004,RTE005,2023-08-04,10:03,11:40,97,교통체증,MODERATE,N,,RESOLVED
DLY002742,DLV0004768,VHC008,RTE001,2023-07-24,03:42,05:30,108,교통체증,MODERATE,N,,RESOLVED
DLY002743,DLV0009589,VHC023,RTE008,2024-02-26,11:10,12:04,54,설비고장,MODERATE,N,,PENDING
DLY002744,DLV0006199,VHC003,RTE008,2023-09-28,07:44,08:03,19,교통체증,MINOR,N,,RESOLVED
DLY002745,DLV0001628,VHC017,RTE010,2023-03-10,08:47,08:53,6,집하지연,MINOR,N,,PENDING
DLY002746,DLV0002538,VHC025,RTE016,2023-04-19,02:15,07:09,294,집하지연,SEVERE,Y,10000,PENDING
DLY002747,DLV0005051,VHC023,RTE015,2023-08-05,15:12,16:26,74,날씨,MODERATE,N,,RESOLVED
DLY002748,DLV0016461,VHC001,RTE008,2024-12-23,07:51,08:20,29,교통체증,MINOR,N,,RESOLVED
DLY002749,DLV0005018,VHC018,RTE010,2023-08-04,10:50,11:18,28,사고,MINOR,N,,RESOLVED
DLY002750,DLV0012581,VHC005,RTE010,2024-07-07,07:19,08:49,90,교통체증,MODERATE,N,,RESOLVED
DLY002751,DLV0015194,VHC021,RTE011,2024-10-30,08:17,10:09,112,사고,MODERATE,Y,5000,RESOLVED
DLY002752,DLV0006653,VHC016,RTE004,2023-10-18,01:15,02:06,51,수취인부재,MODERATE,N,,RESOLVED
DLY002753,DLV0001587,VHC001,RTE015,2023-03-08,14:08,17:53,225,날씨,SEVERE,Y,10000,RESOLVED
DLY002754,DLV0002053,VHC006,RTE017,2023-03-29,22:26,22:42,16,집하지연,MINOR,N,,PENDING
DLY002755,DLV0007955,VHC011,RTE002,2023-12-17,03:05,03:19,14,날씨,MINOR,N,,ESCALATED
