RISK_ID,CUSTOMER_ID,YEAR_MONTH,CREDIT_SCORE_CURRENT,PD_PCT,LGD_PCT,EAD_KRW,EXPECTED_LOSS_KRW,RISK_GRADE,RISK_GRADE_PREV,GRADE_CHANGE,COLLATERAL_VALUE_KRW,MARKET_RISK_VAR_KRW,LIQUIDITY_RISK_SCORE
RSK00001760,CUS049,2024-08,622,8.9732,24.17,443377652,9616074,CCC,CCC,STABLE,577668695,,4
RSK00001761,CUS049,2024-09,569,9.0674,66.18,335410397,20127325,CCC,CCC,STABLE,269961016,,3
RSK00001762,CUS049,2024-10,563,9.059,71.17,6508196,419602,CCC,CCC,STABLE,,,7
RSK00001763,CUS049,2024-11,608,9.057,32.31,99411226,2909087,CCC,CCC,STABLE,137431889,,5
RSK00001764,CUS049,2024-12,610,8.9838,22.22,468114000,9344493,CCC,CCC,STABLE,484803162,,1
RSK00001765,CUS050,2022-01,720,0.5017,65.34,289449729,948847,BBB,,,,,10
RSK00001766,CUS050,2022-02,719,0.4998,66.23,274627909,909067,BBB,BBB,STABLE,287057854,,7
RSK00001767,CUS050,2022-03,697,0.5043,22.0,291830895,323775,BBB,BBB,STABLE,323272461,,10
RSK00001768,CUS050,2022-04,713,0.5046,31.83,416418648,668827,BBB,BBB,STABLE,594456003,,2
RSK00001769,CUS050,2022-05,704,0.5042,25.23,155075175,197271,BBB,BBB,STABLE,211855987,,2
RSK00001770,CUS050,2022-06,727,0.4964,67.15,309113343,1030376,BBB,BBB,STABLE,383617984,,6
RSK00001771,CUS050,2022-07,709,0.4996,28.75,311714305,447731,BBB,BBB,STABLE,266523824,,6
RSK00001772,CUS050,2022-08,726,0.4996,42.07,222548201,467756,BBB,BBB,STABLE,183549986,,7
RSK00001773,CUS050,2022-09,742,0.4967,39.84,185801650,367674,BBB,BBB,STABLE,161780214,,8
RSK00001774,CUS050,2022-10,740,0.501,79.83,199968107,799769,BBB,BBB,STABLE,165942152,,8
RSK00001775,CUS050,2022-11,716,1.4879,42.53,448399932,2837492,BB,BBB,DOWNGRADE,571313086,,2
RSK00001776,CUS050,2022-12,694,1.5031,56.58,424605005,3611070,BB,BB,STABLE,558382956,,7
RSK00001777,CUS050,2023-01,731,1.4975,35.95,235255453,1266501,BB,BB,STABLE,206279424,,5
RSK00001778,CUS050,2023-02,691,1.5136,20.21,222888392,681812,BB,BB,STABLE,239066773,,2
RSK00001779,CUS050,2023-03,744,1.4988,63.57,241185655,2297986,BB,BB,STABLE,,,9
RSK00001780,CUS050,2023-04,692,1.4959,26.5,482773023,1913777,BB,BB,STABLE,420834318,,3
RSK00001781,CUS050,2023-05,691,1.4853,36.7,299874378,1634631,BB,BB,STABLE,244874732,,1
RSK00001782,CUS050,2023-06,709,1.4906,64.73,424503238,4095885,BB,BB,STABLE,451336207,,9
RSK00001783,CUS050,2023-07,738,1.4975,75.11,29881523,336099,BB,BB,STABLE,29681392,,1
RSK00001784,CUS050,2023-08,691,1.4987,43.1,234907881,1517363,BB,BB,STABLE,262489330,,5
RSK00001785,CUS050,2023-09,697,1.4996,40.43,35865677,217449,BB,BB,STABLE,34644750,,2
RSK00001786,CUS050,2023-10,692,1.4968,37.23,157618388,878342,BB,BB,STABLE,204244966,,5
RSK00001787,CUS050,2023-11,705,1.4881,35.93,419143288,2241052,BB,BB,STABLE,454820075,,4
RSK00001788,CUS050,2023-12,727,1.5025,70.03,177083200,1863271,BB,BB,STABLE,216666715,,3
RSK00001789,CUS050,2024-01,742,1.5034,21.89,380157404,1251076,BB,BB,STABLE,415220566,,1
RSK00001790,CUS050,2024-02,697,1.4937,57.24,385891361,3299348,BB,BB,STABLE,400349215,,5
RSK00001791,CUS050,2024-03,744,1.5027,21.24,206987816,660650,BB,BB,STABLE,275874346,,9
RSK00001792,CUS050,2024-04,745,1.5103,24.21,242255410,885791,BB,BB,STABLE,317576507,,3
RSK00001793,CUS050,2024-05,706,1.4861,22.73,322917219,1090784,BB,BB,STABLE,351596345,,2
RSK00001794,CUS050,2024-06,741,1.5029,36.74,485621831,2681436,BB,BB,STABLE,529714815,,8
RSK00001795,CUS050,2024-07,726,1.4883,64.14,465007676,4438943,BB,BB,STABLE,493151536,,7
RSK00001796,CUS050,2024-08,687,1.5097,37.07,440863664,2467275,BB,BB,STABLE,523198309,,7
RSK00001797,CUS050,2024-09,743,1.4965,38.21,153507912,877778,BB,BB,STABLE,133592163,,10
RSK00001798,CUS050,2024-10,742,1.4955,79.23,449903321,5330835,BB,BB,STABLE,439427726,,7
RSK00001799,CUS050,2024-11,687,1.5036,55.63,336758224,2816823,BB,BB,STABLE,486826142,,7
RSK00001800,CUS050,2024-12,738,1.502,26.52,267280138,1064658,BB,BB,STABLE,253710769,,4
