USAGE_ID,METER_ID,USAGE_DATE,USAGE_KWH,PEAK_KW,OFFPEAK_KW,REACTIVE_KVARH,POWER_FACTOR,IS_PEAK_DAY,ESTIMATED_FLAG
12027,MTR007,2024-08-24,7934.83,362.45,278.0,834.74,0.861,0,N
12028,MTR008,2024-08-24,398.42,18.52,14.25,72.75,0.927,0,N
12029,MTR009,2024-08-24,12511.14,575.2,392.27,1541.81,0.895,0,N
12030,MTR010,2024-08-24,224.5,12.13,7.03,49.13,0.87,0,N
12031,MTR011,2024-08-24,8145.48,372.46,306.16,691.1,0.879,0,N
12032,MTR012,2024-08-24,1941.82,98.46,61.12,320.15,0.912,0,N
12033,MTR013,2024-08-24,3672.52,197.32,132.21,837.66,0.902,0,N
12034,MTR014,2024-08-24,928.54,48.92,29.06,97.83,,0,N
12035,MTR015,2024-08-24,239.83,12.73,8.05,17.99,0.958,0,N
12036,MTR016,2024-08-24,126.71,6.0,3.88,9.54,0.868,0,N
12037,MTR017,2024-08-24,13252.17,733.02,512.27,2195.43,0.891,0,N
12038,MTR018,2024-08-24,192.61,8.88,5.38,10.04,0.908,0,N
12039,MTR019,2024-08-24,45518.96,2162.86,1444.88,7422.29,0.899,0,N
12040,MTR020,2024-08-24,186.83,8.76,6.09,22.39,0.915,0,N
12041,MTR001,2024-08-25,7573.12,395.83,289.6,1714.68,0.93,0,N
12042,MTR002,2024-08-25,2977.14,135.56,88.4,609.0,0.901,0,N
12043,MTR003,2024-08-25,9842.09,461.88,336.63,735.66,0.872,0,N
12044,MTR004,2024-08-25,754.48,39.76,21.54,43.09,0.895,0,N
12045,MTR005,2024-08-25,9802.2,452.48,335.76,1670.62,0.911,0,N
12046,MTR006,2024-08-25,1610.95,73.46,54.99,285.18,0.867,0,N
12047,MTR007,2024-08-25,7608.47,406.61,258.18,1560.29,,0,N
12048,MTR008,2024-08-25,349.24,18.6,11.67,46.29,0.972,0,N
12049,MTR009,2024-08-25,12861.26,595.94,443.36,2889.96,,0,N
12050,MTR010,2024-08-25,260.04,12.5,8.59,60.15,0.914,0,N
12051,MTR011,2024-08-25,8504.74,422.94,244.72,1873.0,0.962,0,N
12052,MTR012,2024-08-25,710.13,36.37,23.3,143.08,0.878,0,N
12053,MTR013,2024-08-25,3611.32,169.04,143.53,592.11,0.979,0,N
12054,MTR014,2024-08-25,879.93,41.7,23.98,109.11,0.916,0,N
12055,MTR015,2024-08-25,256.2,12.38,8.45,13.26,,0,N
12056,MTR016,2024-08-25,106.69,5.82,3.45,9.07,0.958,0,N
12057,MTR017,2024-08-25,13954.18,648.64,485.76,1038.25,0.918,0,N
12058,MTR018,2024-08-25,188.0,10.1,7.52,13.5,0.988,0,N
12059,MTR019,2024-08-25,46992.81,2587.76,1387.62,2646.8,0.858,0,N
12060,MTR020,2024-08-25,194.28,9.98,5.9,22.02,0.877,0,N
12061,MTR001,2024-08-26,9096.61,449.09,265.71,467.79,0.943,1,N
12062,MTR002,2024-08-26,3585.15,165.29,110.17,739.3,0.885,1,N
12063,MTR003,2024-08-26,762.38,39.25,27.56,72.93,0.88,1,N
12064,MTR004,2024-08-26,1254.85,57.87,50.02,77.04,0.885,1,N
12065,MTR005,2024-08-26,10580.3,556.18,407.52,1842.71,0.911,1,N
12066,MTR006,2024-08-26,2261.94,123.39,80.04,347.68,0.985,1,N
12067,MTR007,2024-08-26,9229.15,474.51,296.4,2157.24,0.968,1,N
12068,MTR008,2024-08-26,680.68,33.45,21.48,86.56,0.921,1,N
12069,MTR009,2024-08-26,15565.18,794.1,550.61,3139.94,0.885,1,N
12070,MTR010,2024-08-26,380.04,20.45,12.88,22.8,0.99,1,N
12071,MTR011,2024-08-26,9296.87,507.99,283.83,1276.32,0.884,1,N
12072,MTR012,2024-08-26,1024.93,56.78,39.9,157.47,0.871,1,N
12073,MTR013,2024-08-26,3975.39,198.69,139.23,464.55,0.867,1,N
12074,MTR014,2024-08-26,1242.51,65.84,39.25,249.36,0.866,1,N
12075,MTR015,2024-08-26,434.16,19.87,12.6,88.18,0.864,1,N
12076,MTR016,2024-08-26,107.35,5.07,3.33,11.79,0.874,1,N
12077,MTR017,2024-08-26,16062.99,774.88,569.82,3196.81,0.853,1,Y
12078,MTR018,2024-08-26,168.42,8.86,5.79,36.24,0.853,1,N
12079,MTR019,2024-08-26,44389.51,2026.34,1755.05,2410.25,0.987,1,N
12080,MTR020,2024-08-26,186.11,8.87,6.66,42.12,0.988,1,N
12081,MTR001,2024-08-27,8351.49,431.37,329.56,1825.7,0.888,1,N
12082,MTR002,2024-08-27,3586.36,183.66,110.72,650.75,0.916,1,N
12083,MTR003,2024-08-27,11494.73,588.55,398.03,1196.17,0.863,1,N
12084,MTR004,2024-08-27,1012.64,46.7,31.54,139.86,0.921,1,Y
12085,MTR005,2024-08-27,11277.9,594.34,402.08,1869.63,0.986,1,N
12086,MTR006,2024-08-27,2161.81,109.99,68.68,286.9,0.851,1,N
12087,MTR007,2024-08-27,9099.13,439.35,305.51,748.27,0.851,1,N
12088,MTR008,2024-08-27,547.28,29.13,16.32,83.55,0.95,1,N
12089,MTR009,2024-08-27,14847.44,751.5,515.43,1251.87,0.975,1,N
12090,MTR010,2024-08-27,428.46,20.83,12.69,37.69,0.915,1,N
12091,MTR011,2024-08-27,9683.9,473.04,335.37,1024.67,0.936,1,N
12092,MTR012,2024-08-27,1172.93,54.84,39.92,106.72,0.976,1,N
12093,MTR013,2024-08-27,3918.13,215.68,133.82,751.26,0.884,1,N
12094,MTR014,2024-08-27,84.4,4.67,2.71,12.83,0.972,1,N
12095,MTR015,2024-08-27,391.42,18.78,14.23,77.75,0.882,1,N
12096,MTR016,2024-08-27,98.94,5.26,2.95,5.36,0.989,1,N
12097,MTR017,2024-08-27,16673.72,793.27,633.11,1162.67,,1,N
12098,MTR018,2024-08-27,183.93,9.05,5.66,16.96,0.948,1,N
12099,MTR019,2024-08-27,2979.12,149.8,116.29,516.49,,1,Y
12100,MTR020,2024-08-27,186.11,8.71,6.85,28.68,0.906,1,N
12101,MTR001,2024-08-28,8723.07,450.4,317.06,1653.37,,1,N
12102,MTR002,2024-08-28,3737.54,192.57,142.63,804.37,0.977,1,N
12103,MTR003,2024-08-28,10624.03,517.35,331.89,2354.07,0.97,1,N
12104,MTR004,2024-08-28,1191.44,58.31,37.55,112.43,0.956,1,N
12105,MTR005,2024-08-28,11027.53,531.89,347.44,637.67,0.983,1,N
12106,MTR006,2024-08-28,2160.95,113.6,83.87,310.01,,1,N
12107,MTR007,2024-08-28,8975.45,468.79,257.36,2196.76,0.961,1,N
12108,MTR008,2024-08-28,572.61,30.45,17.06,106.67,0.902,1,N
12109,MTR009,2024-08-28,15563.29,824.85,427.59,1632.01,0.936,1,Y
12110,MTR010,2024-08-28,421.72,20.43,16.2,71.82,0.96,1,N
12111,MTR011,2024-08-28,9831.14,504.83,417.27,629.61,0.968,1,N
12112,MTR012,2024-08-28,1200.86,56.85,48.15,73.39,0.958,1,N
12113,MTR013,2024-08-28,3958.46,201.93,147.33,634.91,0.965,1,N
12114,MTR014,2024-08-28,1402.63,73.63,55.82,79.55,0.861,1,Y
12115,MTR015,2024-08-28,433.62,22.08,13.92,48.59,0.933,1,N
12116,MTR016,2024-08-28,95.12,4.55,2.67,16.21,0.914,1,N
12117,MTR017,2024-08-28,16559.22,756.27,659.62,2360.64,0.966,1,N
12118,MTR018,2024-08-28,183.32,9.87,6.29,13.34,0.853,1,Y
12119,MTR019,2024-08-28,49280.54,2396.6,1614.6,6281.24,0.96,1,N
12120,MTR020,2024-08-28,192.77,8.89,7.3,30.32,0.895,1,N
12121,MTR001,2024-08-29,8406.44,466.08,241.16,1045.2,0.987,1,N
12122,MTR002,2024-08-29,3568.82,198.12,111.46,222.95,0.972,1,N
12123,MTR003,2024-08-29,11678.49,581.91,409.82,1652.8,,1,N
12124,MTR004,2024-08-29,1014.11,49.27,32.87,193.98,0.938,1,N
12125,MTR005,2024-08-29,10532.38,542.62,423.75,1373.07,0.965,1,N
12126,MTR006,2024-08-29,2384.42,116.28,64.59,254.8,0.98,1,N
12127,MTR007,2024-08-29,9259.46,437.33,260.53,1660.33,0.862,1,N
12128,MTR008,2024-08-29,595.94,30.95,16.86,128.19,0.923,1,N
12129,MTR009,2024-08-29,14804.07,819.56,512.12,2775.01,0.963,1,N
12130,MTR010,2024-08-29,355.28,16.79,12.21,77.47,0.922,1,N
12131,MTR011,2024-08-29,9102.34,448.51,351.81,1854.12,0.963,1,N
12132,MTR012,2024-08-29,977.54,52.15,30.2,176.05,0.919,1,N
12133,MTR013,2024-08-29,4237.32,222.97,141.3,996.3,0.947,1,N
12134,MTR014,2024-08-29,1472.43,73.8,45.32,365.12,0.876,1,N
12135,MTR015,2024-08-29,462.95,23.51,15.05,74.81,0.953,1,N
12136,MTR016,2024-08-29,109.62,5.36,4.32,14.48,0.869,1,N
12137,MTR017,2024-08-29,17188.36,826.11,534.69,3253.33,0.891,1,N
12138,MTR018,2024-08-29,153.45,7.7,5.71,29.13,0.987,1,N
12139,MTR019,2024-08-29,47272.78,2429.98,1781.09,6704.83,,1,N
12140,MTR020,2024-08-29,189.7,9.83,6.98,38.27,0.955,1,N
12141,MTR001,2024-08-30,9137.37,428.86,279.26,553.83,0.917,1,N
12142,MTR002,2024-08-30,3362.78,161.85,108.56,559.74,0.951,1,N
12143,MTR003,2024-08-30,11356.04,519.05,343.04,2066.43,0.897,1,Y
12144,MTR004,2024-08-30,1031.24,50.55,39.79,51.96,0.98,1,N
12145,MTR005,2024-08-30,11465.54,620.7,342.45,1033.52,0.987,1,N
12146,MTR006,2024-08-30,2310.63,110.07,63.0,541.65,,1,N
12147,MTR007,2024-08-30,9011.19,413.05,356.6,1723.05,0.879,1,N
12148,MTR008,2024-08-30,620.73,31.37,21.03,58.49,0.91,1,N
12149,MTR009,2024-08-30,15687.72,741.94,462.49,3873.62,0.955,1,N
12150,MTR010,2024-08-30,381.6,18.4,12.1,36.03,,1,N
12151,MTR011,2024-08-30,9028.73,431.31,290.1,728.42,0.938,1,N
12152,MTR012,2024-08-30,1056.22,53.0,31.72,247.43,0.941,1,N
12153,MTR013,2024-08-30,3837.64,210.67,140.08,521.83,0.866,1,N
12154,MTR014,2024-08-30,1192.39,61.37,40.58,269.27,,1,N
12155,MTR015,2024-08-30,462.97,25.0,14.48,50.48,0.885,1,N
12156,MTR016,2024-08-30,105.37,5.7,3.24,23.32,0.982,1,N
12157,MTR017,2024-08-30,17063.85,843.57,638.58,966.69,,1,N
12158,MTR018,2024-08-30,161.08,8.17,5.04,23.1,0.953,1,N
12159,MTR019,2024-08-30,46732.27,2584.44,1379.92,4850.09,0.899,1,N
12160,MTR020,2024-08-30,159.55,8.36,5.8,11.26,0.854,1,N
12161,MTR001,2024-08-31,7428.73,372.66,229.85,711.57,0.911,0,N
12162,MTR002,2024-08-31,3049.29,145.11,101.41,684.32,0.988,0,N
12163,MTR003,2024-08-31,8994.15,409.78,295.1,1393.69,0.921,0,N
12164,MTR004,2024-08-31,711.01,35.81,22.46,83.91,0.885,0,N
12165,MTR005,2024-08-31,9290.71,467.31,331.9,844.87,0.866,0,N
12166,MTR006,2024-08-31,1498.26,76.05,54.22,225.94,0.883,0,Y
12167,MTR007,2024-08-31,7814.56,358.47,277.59,763.7,0.857,0,N
12168,MTR008,2024-08-31,417.04,19.61,15.27,45.98,,0,N
12169,MTR009,2024-08-31,13785.85,765.46,499.31,2259.6,,0,N
12170,MTR010,2024-08-31,239.69,12.63,8.0,18.79,0.881,0,N
12171,MTR011,2024-08-31,8597.33,425.74,251.26,747.12,0.967,0,N
12172,MTR012,2024-08-31,657.54,31.05,22.73,136.64,,0,N
12173,MTR013,2024-08-31,3779.91,208.96,114.2,895.91,0.873,0,N
12174,MTR014,2024-08-31,744.63,41.23,21.74,156.4,0.97,0,N
12175,MTR015,2024-08-31,282.8,14.92,8.14,41.82,,0,N
12176,MTR016,2024-08-31,102.28,5.09,3.61,21.28,0.854,0,N
12177,MTR017,2024-08-31,14115.6,674.12,441.8,2891.81,0.862,0,N
12178,MTR018,2024-08-31,183.38,9.74,5.76,31.23,0.971,0,N
12179,MTR019,2024-08-31,49093.38,2365.91,1984.83,10675.86,0.914,0,N
12180,MTR020,2024-08-31,182.38,9.88,6.49,35.43,0.971,0,N
12181,MTR001,2024-09-01,6230.51,323.27,207.15,731.29,0.903,0,N
12182,MTR002,2024-09-01,2651.89,134.46,90.36,273.82,0.868,0,N
12183,MTR003,2024-09-01,8559.02,405.16,284.01,1571.58,0.925,0,N
12184,MTR004,2024-09-01,475.52,24.51,13.63,88.85,0.964,0,N
12185,MTR005,2024-09-01,8957.07,438.3,276.54,1309.56,0.862,0,N
12186,MTR006,2024-09-01,1010.32,50.55,27.53,142.63,0.886,0,N
12187,MTR007,2024-09-01,6883.45,323.2,213.61,721.95,0.901,0,N
12188,MTR008,2024-09-01,228.16,11.28,8.28,36.55,0.982,0,N
12189,MTR009,2024-09-01,12485.8,620.11,445.36,1550.87,0.902,0,N
12190,MTR010,2024-09-01,152.19,8.29,4.91,25.23,0.897,0,N
12191,MTR011,2024-09-01,7817.76,409.71,261.04,1756.37,0.975,0,N
12192,MTR012,2024-09-01,395.29,20.46,13.1,22.84,0.949,0,N
12193,MTR013,2024-09-01,3481.49,189.31,109.96,666.41,0.869,0,N
12194,MTR014,2024-09-01,503.53,24.24,15.28,55.98,0.935,0,N
12195,MTR015,2024-09-01,174.94,8.4,5.04,36.12,0.958,0,N
12196,MTR016,2024-09-01,83.9,4.47,3.05,11.98,0.967,0,N
12197,MTR017,2024-09-01,12623.55,688.61,413.39,3153.74,,0,N
12198,MTR018,2024-09-01,130.75,6.35,3.75,12.8,,0,N
12199,MTR019,2024-09-01,30509.39,1432.57,971.86,4656.25,0.932,0,N
12200,MTR020,2024-09-01,139.24,6.61,4.16,10.28,0.87,0,N
12201,MTR001,2024-09-02,8238.47,413.46,344.94,1486.6,0.964,0,N
12202,MTR002,2024-09-02,3013.84,137.75,87.9,684.52,0.904,0,N
12203,MTR003,2024-09-02,9856.06,529.0,385.64,1901.71,0.895,0,N
12204,MTR004,2024-09-02,745.17,38.12,19.19,87.57,0.983,0,N
12205,MTR005,2024-09-02,9827.59,489.47,312.31,809.36,0.901,0,N
12206,MTR006,2024-09-02,1420.28,74.34,47.36,286.99,0.909,0,N
12207,MTR007,2024-09-02,7723.92,416.45,329.46,827.57,,0,N
12208,MTR008,2024-09-02,386.46,21.34,14.28,81.72,,0,N
12209,MTR009,2024-09-02,14034.23,710.87,560.24,1533.56,0.944,0,N
12210,MTR010,2024-09-02,259.81,13.76,9.26,47.15,,0,N
12211,MTR011,2024-09-02,9027.99,429.69,246.07,1989.09,0.885,0,N
12212,MTR012,2024-09-02,721.08,36.04,23.06,98.87,0.977,0,N
12213,MTR013,2024-09-02,3750.47,177.71,112.98,549.79,0.98,0,N
12214,MTR014,2024-09-02,845.26,38.98,37.5,108.34,0.975,0,N
12215,MTR015,2024-09-02,293.86,13.7,10.3,59.97,0.875,0,N
12216,MTR016,2024-09-02,67.64,3.55,2.37,3.91,0.973,0,N
12217,MTR017,2024-09-02,14501.51,784.36,492.31,3451.08,0.925,0,N
12218,MTR018,2024-09-02,119.3,5.65,3.61,13.85,0.901,0,N
12219,MTR019,2024-09-02,34043.04,1614.49,1149.3,2032.89,0.943,0,Y
12220,MTR020,2024-09-02,122.57,6.75,3.26,17.86,0.922,0,N
12221,MTR001,2024-09-03,7796.05,386.92,250.29,827.62,0.907,0,N
12222,MTR002,2024-09-03,3076.51,144.47,98.64,259.37,0.952,0,N
12223,MTR003,2024-09-03,10238.58,543.45,349.48,833.55,,0,N
12224,MTR004,2024-09-03,675.11,33.08,18.61,117.66,0.896,0,N
12225,MTR005,2024-09-03,10411.71,519.0,419.19,2356.34,0.922,0,N
12226,MTR006,2024-09-03,1558.36,74.26,54.48,258.67,,0,N
12227,MTR007,2024-09-03,7485.73,362.48,299.57,1759.07,0.892,0,N
12228,MTR008,2024-09-03,357.84,17.4,12.24,42.59,0.892,0,N
12229,MTR009,2024-09-03,14773.72,773.3,559.05,812.07,0.878,0,N
12230,MTR010,2024-09-03,255.35,13.16,9.34,60.45,0.936,0,N
12231,MTR011,2024-09-03,8445.89,410.16,249.99,804.17,0.935,0,N
12232,MTR012,2024-09-03,733.28,35.26,18.68,141.65,,0,N
12233,MTR013,2024-09-03,3575.66,171.3,120.88,681.56,0.973,0,N
12234,MTR014,2024-09-03,895.17,48.55,27.21,218.48,0.856,0,N
12235,MTR015,2024-09-03,275.1,14.82,7.63,36.65,,0,N
12236,MTR016,2024-09-03,63.12,3.02,2.46,15.22,0.879,0,N
12237,MTR017,2024-09-03,15447.36,774.99,600.57,1141.49,0.877,0,N
12238,MTR018,2024-09-03,109.35,5.09,4.17,15.63,0.873,0,N
12239,MTR019,2024-09-03,35403.38,1854.71,949.32,4235.7,0.988,0,N
12240,MTR020,2024-09-03,122.11,6.53,4.18,20.98,0.882,0,N
12241,MTR001,2024-09-04,8273.21,438.25,284.21,1616.45,0.915,0,N
12242,MTR002,2024-09-04,3274.42,161.61,105.5,582.32,0.903,0,N
12243,MTR003,2024-09-04,9929.6,537.15,333.28,750.54,0.972,0,N
12244,MTR004,2024-09-04,699.94,32.15,21.75,121.73,0.937,0,N
12245,MTR005,2024-09-04,10389.6,537.38,391.25,568.92,0.879,0,N
12246,MTR006,2024-09-04,1379.07,74.13,49.35,198.7,0.961,0,N
12247,MTR007,2024-09-04,8371.98,418.09,289.33,1026.38,0.966,0,N
12248,MTR008,2024-09-04,358.97,17.13,14.14,74.68,0.87,0,N
12249,MTR009,2024-09-04,13474.95,710.25,528.56,703.03,0.989,0,N
12250,MTR010,2024-09-04,237.2,12.22,6.81,34.79,0.949,0,N
12251,MTR011,2024-09-04,8779.64,461.7,288.24,1697.55,0.974,0,N
12252,MTR012,2024-09-04,622.16,29.09,21.5,87.28,0.955,0,N
12253,MTR013,2024-09-04,3597.59,189.41,144.41,228.2,0.933,0,N
12254,MTR014,2024-09-04,841.35,40.98,33.16,120.06,0.868,0,N
12255,MTR015,2024-09-04,288.87,14.52,8.93,70.0,0.982,0,N
12256,MTR016,2024-09-04,61.29,3.36,2.58,15.03,,0,N
12257,MTR017,2024-09-04,15363.36,832.21,618.48,1578.06,0.964,0,N
12258,MTR018,2024-09-04,104.85,5.78,3.15,11.89,0.958,0,N
12259,MTR019,2024-09-04,32138.83,1556.0,1189.99,2075.02,0.901,0,N
12260,MTR020,2024-09-04,124.84,6.43,4.2,12.9,0.99,0,N
12261,MTR001,2024-09-05,7565.18,353.72,262.96,728.03,0.986,0,N
12262,MTR002,2024-09-05,3036.43,138.85,110.31,293.56,0.893,0,N
12263,MTR003,2024-09-05,9674.1,468.14,294.75,564.97,,0,N
12264,MTR004,2024-09-05,743.23,37.48,32.01,60.75,,0,N
12265,MTR005,2024-09-05,9668.4,482.25,293.83,1598.06,,0,N
12266,MTR006,2024-09-05,1425.38,71.82,44.76,249.62,0.916,0,N
12267,MTR007,2024-09-05,7729.53,406.61,273.33,620.2,0.989,0,N
12268,MTR008,2024-09-05,375.2,18.56,10.76,33.48,0.933,0,N
12269,MTR009,2024-09-05,14168.25,658.16,419.96,2000.24,0.905,0,N
12270,MTR010,2024-09-05,230.11,10.94,6.68,24.65,,0,N
12271,MTR011,2024-09-05,8502.83,437.63,272.8,648.83,0.875,0,N
12272,MTR012,2024-09-05,683.87,35.34,20.99,154.96,,0,N
12273,MTR013,2024-09-05,3737.14,192.92,134.68,504.24,0.982,0,N
12274,MTR014,2024-09-05,839.24,39.05,25.31,59.65,0.87,0,N
12275,MTR015,2024-09-05,280.34,15.33,9.88,22.25,0.985,0,N
12276,MTR016,2024-09-05,61.68,3.13,2.31,8.78,0.946,0,N
12277,MTR017,2024-09-05,14725.95,705.24,492.95,1110.52,0.943,0,N
12278,MTR018,2024-09-05,107.09,5.24,4.2,25.37,0.875,0,N
12279,MTR019,2024-09-05,35773.54,1748.25,1045.72,3494.16,0.933,0,N
12280,MTR020,2024-09-05,107.43,4.89,3.76,25.44,0.881,0,Y
12281,MTR001,2024-09-06,8226.02,374.81,248.29,1576.88,0.979,0,N
12282,MTR002,2024-09-06,3244.74,169.52,89.53,285.51,0.88,0,N
12283,MTR003,2024-09-06,10191.27,468.29,394.0,2127.46,0.921,0,N
12284,MTR004,2024-09-06,655.38,32.39,24.66,98.33,0.943,0,N
12285,MTR005,2024-09-06,10335.9,540.14,298.46,1794.32,0.856,0,N
12286,MTR006,2024-09-06,1561.99,79.66,45.98,110.65,0.9,0,N
12287,MTR007,2024-09-06,8500.19,444.01,328.05,784.21,,0,N
12288,MTR008,2024-09-06,394.7,19.64,12.2,61.39,0.893,0,N
12289,MTR009,2024-09-06,14100.0,762.89,536.57,1657.83,0.876,0,N
12290,MTR010,2024-09-06,253.06,13.59,7.89,59.61,,0,N
12291,MTR011,2024-09-06,8274.92,410.75,311.28,1111.77,0.882,0,N
12292,MTR012,2024-09-06,691.34,34.32,20.8,123.56,0.9,0,N
12293,MTR013,2024-09-06,3606.71,182.53,108.71,535.88,0.91,0,N
12294,MTR014,2024-09-06,903.24,42.49,28.09,70.45,0.949,0,N
12295,MTR015,2024-09-06,248.05,12.6,8.17,45.13,0.894,0,N
12296,MTR016,2024-09-06,71.74,3.97,1.99,13.27,0.872,0,N
12297,MTR017,2024-09-06,14755.86,741.43,554.06,3225.03,,0,N
12298,MTR018,2024-09-06,106.1,5.83,3.54,14.82,,0,N
12299,MTR019,2024-09-06,33255.16,1568.72,1019.12,4390.1,,0,Y
12300,MTR020,2024-09-06,104.1,4.81,2.85,10.67,0.852,0,N
12301,MTR001,2024-09-07,6844.5,317.1,200.11,1605.45,0.898,0,N
12302,MTR002,2024-09-07,2652.86,137.79,72.16,175.43,,0,N
12303,MTR003,2024-09-07,8448.05,406.68,223.11,424.95,0.914,0,N
12304,MTR004,2024-09-07,402.91,21.55,12.22,77.19,0.946,0,N
12305,MTR005,2024-09-07,8746.02,484.23,291.47,1482.46,,0,N
12306,MTR006,2024-09-07,1004.58,53.23,38.97,234.62,,0,N
12307,MTR007,2024-09-07,7224.34,356.24,260.02,1434.21,0.945,0,N
12308,MTR008,2024-09-07,258.73,13.41,7.83,22.86,0.978,0,N
12309,MTR009,2024-09-07,955.73,51.5,25.31,223.68,0.961,0,N
12310,MTR010,2024-09-07,149.27,7.81,4.15,26.82,0.884,0,N
12311,MTR011,2024-09-07,18472.77,982.24,530.65,1624.15,0.966,0,N
12312,MTR012,2024-09-07,390.56,21.12,13.81,38.71,0.969,0,N
12313,MTR013,2024-09-07,3078.1,157.17,104.99,169.7,0.871,0,N
12314,MTR014,2024-09-07,513.21,23.69,21.21,36.54,0.886,0,N
12315,MTR015,2024-09-07,159.85,8.66,6.15,16.43,0.974,0,N
12316,MTR016,2024-09-07,84.6,4.17,2.91,7.26,0.881,0,N
12317,MTR017,2024-09-07,13325.91,632.5,428.65,3147.17,0.935,0,N
12318,MTR018,2024-09-07,123.71,6.87,4.52,11.96,0.91,0,N
12319,MTR019,2024-09-07,31531.26,1562.56,1049.33,3680.26,0.886,0,N
12320,MTR020,2024-09-07,128.17,6.52,4.68,25.93,0.87,0,N
12321,MTR001,2024-09-08,7032.78,379.49,310.67,962.69,0.974,0,N
12322,MTR002,2024-09-08,2681.55,128.29,76.96,571.45,,0,N
12323,MTR003,2024-09-08,8281.98,452.84,296.59,554.71,0.873,0,N
12324,MTR004,2024-09-08,441.25,21.79,13.57,33.59,0.987,0,N
12325,MTR005,2024-09-08,9054.11,460.42,328.45,1279.89,,0,N
12326,MTR006,2024-09-08,902.85,49.78,34.7,70.31,0.907,0,N
12327,MTR007,2024-09-08,6975.12,381.74,259.46,1179.51,0.971,0,N
12328,MTR008,2024-09-08,263.48,12.35,8.69,26.78,0.922,0,N
12329,MTR009,2024-09-08,11522.91,528.46,352.64,1586.84,0.867,0,N
12330,MTR010,2024-09-08,151.87,7.6,5.13,35.22,0.865,0,N
12331,MTR011,2024-09-08,19170.11,944.0,664.34,4752.64,0.989,0,N
12332,MTR012,2024-09-08,420.43,22.31,11.35,74.91,0.912,0,N
12333,MTR013,2024-09-08,3324.92,178.4,91.67,616.51,0.892,0,N
12334,MTR014,2024-09-08,542.04,24.75,19.76,130.84,0.872,0,N
12335,MTR015,2024-09-08,156.09,7.3,4.48,31.86,0.932,0,Y
12336,MTR016,2024-09-08,69.87,3.32,1.82,11.28,0.986,0,N
12337,MTR017,2024-09-08,12409.23,566.98,425.68,678.47,0.939,0,Y
12338,MTR018,2024-09-08,118.69,5.61,3.79,24.27,0.978,0,N
12339,MTR019,2024-09-08,32937.99,1759.71,1074.25,4667.65,0.85,0,Y
12340,MTR020,2024-09-08,134.84,7.38,3.71,7.17,,0,N
12341,MTR001,2024-09-09,7756.76,367.67,240.88,1079.88,0.972,0,N
12342,MTR002,2024-09-09,3167.33,170.79,104.29,513.16,,0,N
12343,MTR003,2024-09-09,10519.51,525.41,393.44,2026.77,,0,N
12344,MTR004,2024-09-09,686.84,34.31,19.13,118.62,0.955,0,N
12345,MTR005,2024-09-09,9916.63,482.29,293.78,1215.45,0.852,0,Y
12346,MTR006,2024-09-09,1510.78,69.47,50.77,147.31,0.885,0,N
12347,MTR007,2024-09-09,8155.1,407.57,246.17,1628.45,0.865,0,N
12348,MTR008,2024-09-09,403.93,21.44,16.4,77.85,0.987,0,N
12349,MTR009,2024-09-09,13179.38,635.85,440.19,2153.29,0.977,0,N
12350,MTR010,2024-09-09,254.93,13.38,8.91,20.83,0.956,0,N
12351,MTR011,2024-09-09,8956.6,437.61,312.98,1308.78,0.903,0,N
12352,MTR012,2024-09-09,692.97,36.86,21.76,69.98,0.975,0,N
12353,MTR013,2024-09-09,3690.02,186.41,110.86,818.85,0.973,0,N
12354,MTR014,2024-09-09,870.54,43.96,35.0,92.77,0.92,0,N
12355,MTR015,2024-09-09,284.29,13.56,11.96,17.09,0.956,0,N
12356,MTR016,2024-09-09,72.51,3.92,2.83,17.09,0.925,0,N
12357,MTR017,2024-09-09,14360.2,703.66,462.82,3190.79,,0,N
12358,MTR018,2024-09-09,7.1,0.39,0.22,1.11,,0,N
12359,MTR019,2024-09-09,32249.83,1549.66,1081.28,4692.8,0.901,0,N
12360,MTR020,2024-09-09,109.25,4.99,3.88,8.27,0.863,0,N
12361,MTR001,2024-09-10,8222.12,442.74,260.63,1642.38,0.891,0,N
12362,MTR002,2024-09-10,3176.03,153.05,97.52,205.52,0.899,0,N
12363,MTR003,2024-09-10,10489.26,567.55,343.51,2570.2,0.897,0,N
12364,MTR004,2024-09-10,674.39,36.15,21.69,70.28,0.862,0,N
12365,MTR005,2024-09-10,10324.8,531.89,279.63,1634.72,0.93,0,N
12366,MTR006,2024-09-10,1381.18,63.22,48.63,94.65,0.949,0,N
12367,MTR007,2024-09-10,8399.28,444.85,228.52,1567.33,0.987,0,N
12368,MTR008,2024-09-10,412.84,20.32,12.69,98.54,0.955,0,N
12369,MTR009,2024-09-10,13243.78,619.35,526.97,2942.69,0.921,0,N
12370,MTR010,2024-09-10,255.3,13.54,9.32,45.95,0.967,0,N
12371,MTR011,2024-09-10,8912.05,462.36,351.81,1635.91,,0,N
12372,MTR012,2024-09-10,733.57,33.84,25.79,47.12,0.893,0,N
12373,MTR013,2024-09-10,3896.24,185.42,124.87,283.4,0.953,0,N
12374,MTR014,2024-09-10,855.36,39.0,32.9,75.2,0.879,0,N
12375,MTR015,2024-09-10,298.75,15.99,9.26,18.87,0.962,0,N
12376,MTR016,2024-09-10,67.65,3.75,1.91,10.65,,0,N
12377,MTR017,2024-09-10,15235.62,735.63,604.38,3726.83,0.917,0,N
